Project,Prospect,SiteID,SiteType,DepthFrom,DepthTo,MagSus,Units
SAR,HLH,DD11HLH010,UN,552.0,554.0,0.43,
SAR,HLH,DD11HLH010,UN,554.0,556.5,1.28,
SAR,HLH,DD11HLH010,UN,556.5,557.1,3.04,
SAR,HLH,DD11HLH010,UN,557.1,559.0,0.35,
SAR,HLH,DD11HLH010,UN,559.0,561.0,0.55,
SAR,HLH,DD11HLH010,UN,561.0,563.0,0.58,
SAR,HLH,DD11HLH010,UN,563.0,565.0,0.35,
SAR,HLH,DD11HLH010,UN,565.0,567.0,0.51,
SAR,HLH,DD11HLH010,UN,567.0,569.4,0.44,
SAR,HLH,DD11HLH010,UN,569.4,572.0,0.29,
SAR,HLH,DD11HLH010,UN,572.0,574.2,0.38,
SAR,HLH,DD11HLH010,UN,574.2,576.0,0.26,
SAR,HLH,DD11HLH010,UN,576.0,578.0,0.15,
SAR,HLH,DD11HLH010,UN,578.0,580.0,0.3,
SAR,HLH,DD11HLH010,UN,580.0,582.0,0.18,
SAR,HLH,DD11HLH010,UN,582.0,584.0,0.4,
SAR,HLH,DD11HLH010,UN,584.0,586.0,0.19,
SAR,HLH,DD11HLH010,UN,586.0,588.0,0.34,
SAR,HLH,DD11HLH010,UN,588.0,590.0,0.26,
SAR,HLH,DD11HLH010,UN,590.0,592.0,0.37,
SAR,HLH,DD11HLH010,UN,592.0,594.7,0.45,
SAR,JDMSE,DD11JDMSE001,UN,113.8,115.0,2.62,
SAR,JDMSE,DD11JDMSE001,UN,115.0,116.0,0.93,
SAR,JDMSE,DD11JDMSE001,UN,116.0,117.0,0.78,
SAR,JDMSE,DD11JDMSE001,UN,117.0,117.8,1.98,
SAR,JDMSE,DD11JDMSE001,UN,117.8,119.0,0.23,
SAR,JDMSE,DD11JDMSE001,UN,119.0,120.0,0.04,
SAR,JDMSE,DD11JDMSE001,UN,120.0,121.0,1.33,
SAR,JDMSE,DD11JDMSE001,UN,121.0,122.0,0.03,
SAR,JDMSE,DD11JDMSE001,UN,122.0,123.0,0.12,
SAR,JDMSE,DD11JDMSE001,UN,123.0,124.0,0.03,
SAR,JDMSE,DD11JDMSE001,UN,124.0,125.0,0.11,
SAR,JDMSE,DD11JDMSE001,UN,125.0,126.0,0.25,
SAR,JDMSE,DD11JDMSE001,UN,126.0,127.0,0.11,
SAR,JDMSE,DD11JDMSE001,UN,127.0,128.0,0.05,
SAR,JDMSE,DD11JDMSE001,UN,128.0,129.3,0.09,
SAR,JDMSE,DD11JDMSE001,UN,129.3,130.0,0.13,
SAR,JDMSE,DD11JDMSE001,UN,130.0,131.0,0.05,
SAR,JDMSE,DD11JDMSE001,UN,131.0,132.0,0.13,
SAR,JDMSE,DD11JDMSE001,UN,132.0,133.0,0.08,
SAR,JDMSE,DD11JDMSE001,UN,133.0,134.0,0.04,
SAR,JDMSE,DD11JDMSE001,UN,134.0,135.0,0.11,
SAR,JDMSE,DD11JDMSE001,UN,135.0,136.0,0.1,
SAR,JDMSE,DD11JDMSE001,UN,136.0,136.9,0.13,
SAR,JDMSE,DD11JDMSE001,UN,136.9,138.0,0.04,
SAR,JDMSE,DD11JDMSE001,UN,138.0,139.0,0.09,
SAR,JDMSE,DD11JDMSE001,UN,139.0,140.0,0.09,
SAR,JDMSE,DD11JDMSE001,UN,140.0,141.0,0.06,
SAR,JDMSE,DD11JDMSE001,UN,141.0,142.0,0.12,
SAR,JDMSE,DD11JDMSE001,UN,142.0,143.0,0.11,
SAR,JDMSE,DD11JDMSE001,UN,143.0,144.0,0.15,
SAR,JDMSE,DD11JDMSE001,UN,144.0,145.0,0.1,
SAR,JDMSE,DD11JDMSE001,UN,145.0,146.0,0.13,
SAR,JDMSE,DD11JDMSE001,UN,146.0,147.0,0.13,
SAR,JDMSE,DD11JDMSE001,UN,147.0,148.0,0.07,
SAR,JDMSE,DD11JDMSE001,UN,148.0,149.0,0.1,
SAR,JDMSE,DD11JDMSE001,UN,149.0,150.0,0.07,
SAR,JDMSE,DD11JDMSE001,UN,150.0,151.0,0.09,
SAR,JDMSE,DD11JDMSE001,UN,151.0,152.0,0.19,
SAR,JDMSE,DD11JDMSE001,UN,152.0,153.0,0.15,
SAR,JDMSE,DD11JDMSE001,UN,153.0,154.0,0.17,
SAR,JDMSE,DD11JDMSE001,UN,154.0,155.0,0.04,
SAR,JDMSE,DD11JDMSE001,UN,155.0,156.0,0.05,
SAR,JDMSE,DD11JDMSE001,UN,156.0,157.0,0.18,
SAR,JDMSE,DD11JDMSE001,UN,157.0,157.7,0.08,
SAR,JDMSE,DD11JDMSE001,UN,157.7,159.0,0.08,
SAR,JDMSE,DD11JDMSE001,UN,159.0,160.0,0.03,
SAR,JDMSE,DD11JDMSE001,UN,160.0,161.0,0.13,
SAR,JDMSE,DD11JDMSE001,UN,161.0,162.0,0.06,
SAR,JDMSE,DD11JDMSE001,UN,162.0,163.0,0.24,
SAR,JDMSE,DD11JDMSE001,UN,163.0,164.0,0.1,
SAR,JDMSE,DD11JDMSE001,UN,164.0,165.0,0.08,
SAR,JDMSE,DD11JDMSE001,UN,165.0,166.0,0.12,
SAR,JDMSE,DD11JDMSE001,UN,166.0,167.0,0.16,
SAR,JDMSE,DD11JDMSE001,UN,167.0,168.0,0.06,
SAR,JDMSE,DD11JDMSE001,UN,168.0,169.0,0.13,
SAR,JDMSE,DD11JDMSE001,UN,169.0,170.0,0.14,
SAR,JDMSE,DD11JDMSE001,UN,170.0,171.0,0.2,
SAR,JDMSE,DD11JDMSE001,UN,171.0,172.0,0.24,
SAR,JDMSE,DD11JDMSE001,UN,172.0,173.0,0.17,
SAR,JDMSE,DD11JDMSE001,UN,173.0,174.0,0.16,
SAR,JDMSE,DD11JDMSE001,UN,174.0,175.0,0.13,
SAR,JDMSE,DD11JDMSE001,UN,175.0,176.0,0.14,
SAR,JDMSE,DD11JDMSE001,UN,176.0,177.0,0.25,
SAR,JDMSE,DD11JDMSE001,UN,177.0,178.0,0.21,
SAR,JDMSE,DD11JDMSE001,UN,178.0,179.0,0.17,
SAR,JDMSE,DD11JDMSE001,UN,179.0,180.0,0.1,
SAR,JDMSE,DD11JDMSE001,UN,180.0,181.0,0.13,
SAR,JDMSE,DD11JDMSE001,UN,181.0,182.0,0.34,
SAR,JDMSE,DD11JDMSE001,UN,182.0,183.0,0.57,
SAR,JDMSE,DD11JDMSE001,UN,183.0,184.0,0.52,
SAR,JDMSE,DD11JDMSE001,UN,184.0,185.0,0.11,
SAR,JDMSE,DD11JDMSE001,UN,185.0,186.0,0.12,
SAR,JDMSE,DD11JDMSE001,UN,186.0,187.0,0.22,
SAR,JDMSE,DD11JDMSE001,UN,187.0,188.0,0.14,
SAR,JDMSE,DD11JDMSE001,UN,188.0,189.0,0.13,
SAR,JDMSE,DD11JDMSE001,UN,189.0,190.0,0.44,
SAR,JDMSE,DD11JDMSE001,UN,190.0,191.0,0.11,
SAR,JDMSE,DD11JDMSE001,UN,191.0,192.0,0.18,
SAR,JDMSE,DD11JDMSE001,UN,192.0,193.0,0.19,
SAR,JDMSE,DD11JDMSE001,UN,193.0,194.0,0.24,
SAR,JDMSE,DD11JDMSE001,UN,194.0,195.0,0.15,
SAR,JDMSE,DD11JDMSE001,UN,195.0,196.0,0.1,
SAR,JDMSE,DD11JDMSE001,UN,196.0,197.0,0.26,
SAR,JDMSE,DD11JDMSE001,UN,197.0,198.0,0.14,
SAR,JDMSE,DD11JDMSE001,UN,198.0,199.0,0.29,
SAR,JDMSE,DD11JDMSE001,UN,199.0,200.0,0.3,
SAR,JDMSE,DD11JDMSE001,UN,200.0,201.0,0.21,
SAR,JDMSE,DD11JDMSE001,UN,201.0,202.0,0.08,
SAR,JDMSE,DD11JDMSE001,UN,202.0,203.0,0.18,
SAR,JDMSE,DD11JDMSE001,UN,203.0,204.0,0.19,
SAR,JDMSE,DD11JDMSE001,UN,204.0,205.0,0.11,
SAR,JDMSE,DD11JDMSE001,UN,205.0,206.0,0.14,
SAR,JDMSE,DD11JDMSE001,UN,206.0,207.0,0.09,
SAR,JDMSE,DD11JDMSE001,UN,207.0,208.0,0.14,
SAR,JDMSE,DD11JDMSE001,UN,208.0,209.0,0.13,
SAR,JDMSE,DD11JDMSE001,UN,209.0,210.0,0.15,
SAR,JDMSE,DD11JDMSE001,UN,210.0,211.0,0.1,
SAR,JDMSE,DD11JDMSE001,UN,211.0,212.0,0.16,
SAR,JDMSE,DD11JDMSE001,UN,212.0,213.0,0.3,
SAR,JDMSE,DD11JDMSE001,UN,213.0,214.0,0.15,
SAR,JDMSE,DD11JDMSE001,UN,214.0,215.0,0.08,
SAR,JDMSE,DD11JDMSE001,UN,215.0,216.0,0.09,
SAR,JDMSE,DD11JDMSE001,UN,216.0,217.0,0.05,
SAR,JDMSE,DD11JDMSE001,UN,217.0,218.0,0.07,
SAR,JDMSE,DD11JDMSE001,UN,218.0,219.0,0.09,
SAR,JDMSE,DD11JDMSE001,UN,219.0,220.0,0.05,
SAR,JDMSE,DD11JDMSE001,UN,220.0,221.0,0.16,
SAR,JDMSE,DD11JDMSE001,UN,221.0,222.0,0.15,
SAR,JDMSE,DD11JDMSE001,UN,222.0,223.0,0.45,
SAR,JDMSE,DD11JDMSE001,UN,223.0,224.0,1.63,
SAR,JDMSE,DD11JDMSE001,UN,224.0,225.0,0.25,
SAR,JDMSE,DD11JDMSE001,UN,225.0,226.0,0.34,
SAR,JDMSE,DD11JDMSE001,UN,226.0,227.0,0.36,
SAR,JDMSE,DD11JDMSE001,UN,227.0,228.0,0.21,
SAR,JDMSE,DD11JDMSE001,UN,228.0,229.0,0.25,
SAR,JDMSE,DD11JDMSE001,UN,229.0,230.0,0.24,
SAR,JDMSE,DD11JDMSE001,UN,230.0,231.0,0.32,
SAR,JDMSE,DD11JDMSE001,UN,231.0,232.0,0.26,
SAR,JDMSE,DD11JDMSE001,UN,232.0,233.0,0.17,
SAR,JDMSE,DD11JDMSE001,UN,233.0,234.0,0.16,
SAR,JDMSE,DD11JDMSE001,UN,234.0,235.0,0.25,
SAR,JDMSE,DD11JDMSE001,UN,235.0,236.0,0.3,
SAR,JDMSE,DD11JDMSE001,UN,236.0,237.0,0.56,
SAR,JDMSE,DD11JDMSE001,UN,237.0,238.0,0.2,
SAR,JDMSE,DD11JDMSE001,UN,238.0,239.0,0.28,
SAR,JDMSE,DD11JDMSE001,UN,239.0,240.0,0.46,
SAR,JDMSE,DD11JDMSE001,UN,240.0,241.0,0.32,
SAR,JDMSE,DD11JDMSE001,UN,241.0,242.0,0.22,
SAR,JDMSE,DD11JDMSE001,UN,242.0,243.0,0.16,
SAR,JDMSE,DD11JDMSE001,UN,243.0,244.0,0.27,
SAR,JDMSE,DD11JDMSE001,UN,244.0,245.0,0.28,
SAR,JDMSE,DD11JDMSE001,UN,245.0,246.0,0.34,
SAR,JDMSE,DD11JDMSE001,UN,246.0,247.0,0.51,
SAR,JDMSE,DD11JDMSE001,UN,247.0,248.6,0.34,
SAR,JDMSE,DD11JDMSE001,UN,248.6,250.0,0.32,
SAR,JDMSE,DD11JDMSE001,UN,250.0,251.0,0.29,
SAR,JDMSE,DD11JDMSE001,UN,251.0,252.0,0.47,
SAR,JDMSE,DD11JDMSE001,UN,252.0,253.0,0.61,
SAR,JDMSE,DD11JDMSE001,UN,253.0,254.0,0.18,
SAR,JDMSE,DD11JDMSE001,UN,254.0,255.0,0.21,
SAR,JDMSE,DD11JDMSE001,UN,255.0,256.0,0.26,
SAR,JDMSE,DD11JDMSE001,UN,256.0,257.3,0.31,
SAR,JDMSE,DD11JDMSE001,UN,257.3,258.0,0.27,
SAR,JDMSE,DD11JDMSE001,UN,258.0,259.0,0.3,
SAR,JDMSE,DD11JDMSE001,UN,259.0,260.0,0.28,
SAR,JDMSE,DD11JDMSE001,UN,260.0,261.0,0.3,
SAR,JDMSE,DD11JDMSE001,UN,261.0,262.0,0.46,
SAR,JDMSE,DD11JDMSE001,UN,262.0,263.0,0.4,
SAR,JDMSE,DD11JDMSE001,UN,263.0,264.0,0.38,
SAR,JDMSE,DD11JDMSE001,UN,264.0,265.0,0.68,
SAR,JDMSE,DD11JDMSE001,UN,265.0,266.0,0.43,
SAR,JDMSE,DD11JDMSE001,UN,266.0,267.0,0.42,
SAR,JDMSE,DD11JDMSE001,UN,267.0,268.0,0.34,
SAR,JDMSE,DD11JDMSE001,UN,268.0,269.0,0.59,
SAR,JDMSE,DD11JDMSE001,UN,269.0,270.0,0.27,
SAR,JDMSE,DD11JDMSE001,UN,270.0,271.0,0.35,
SAR,JDMSE,DD11JDMSE001,UN,271.0,272.0,0.37,
SAR,JDMSE,DD11JDMSE001,UN,272.0,273.0,0.46,
SAR,JDMSE,DD11JDMSE001,UN,273.0,274.0,0.28,
SAR,JDMSE,DD11JDMSE001,UN,274.0,275.0,0.49,
SAR,JDMSE,DD11JDMSE001,UN,275.0,276.8,13.6,
SAR,JDMSE,DD11JDMSE001,UN,276.8,278.0,14.3,
SAR,JDMSE,DD11JDMSE001,UN,278.0,279.0,544.0,
SAR,JDMSE,DD11JDMSE001,UN,279.0,280.0,162.0,
SAR,JDMSE,DD11JDMSE001,UN,280.0,281.0,206.0,
SAR,JDMSE,DD11JDMSE001,UN,281.0,282.0,482.0,
SAR,JDMSE,DD11JDMSE001,UN,282.0,283.0,602.0,
SAR,JDMSE,DD11JDMSE001,UN,283.0,284.0,40.9,
SAR,JDMSE,DD11JDMSE001,UN,284.0,285.6,29.5,
SAR,JDMSE,DD11JDMSE001,UN,285.6,287.0,180.0,
SAR,JDMSE,DD11JDMSE001,UN,287.0,288.0,599.0,
SAR,JDMSE,DD11JDMSE001,UN,288.0,289.0,809.0,
SAR,JDMSE,DD11JDMSE001,UN,289.0,290.0,549.0,
SAR,JDMSE,DD11JDMSE001,UN,290.0,291.0,770.0,
SAR,JDMSE,DD11JDMSE001,UN,291.0,292.0,662.0,
SAR,JDMSE,DD11JDMSE001,UN,292.0,293.0,436.0,
SAR,JDMSE,DD11JDMSE001,UN,293.0,294.0,795.0,
SAR,JDMSE,DD11JDMSE001,UN,294.0,295.0,425.0,
SAR,JDMSE,DD11JDMSE001,UN,295.0,296.0,870.0,
SAR,JDMSE,DD11JDMSE001,UN,296.0,297.0,870.0,
SAR,JDMSE,DD11JDMSE001,UN,297.0,298.0,734.0,
SAR,JDMSE,DD11JDMSE001,UN,298.0,299.0,660.0,
SAR,JDMSE,DD11JDMSE001,UN,299.0,300.0,880.0,
SAR,JDMSE,DD11JDMSE001,UN,300.0,301.0,790.0,
SAR,JDMSE,DD11JDMSE001,UN,301.0,302.0,976.0,
SAR,JDMSE,DD11JDMSE001,UN,302.0,303.0,980.0,
SAR,JDMSE,DD11JDMSE001,UN,303.0,304.0,860.0,
SAR,JDMSE,DD11JDMSE001,UN,304.0,305.0,440.0,
SAR,JDMSE,DD11JDMSE001,UN,305.0,306.0,360.0,
SAR,JDMSE,DD11JDMSE001,UN,306.0,307.0,421.0,
SAR,JDMSE,DD11JDMSE001,UN,307.0,308.0,528.0,
SAR,JDMSE,DD11JDMSE001,UN,308.0,309.0,332.0,
SAR,JDMSE,DD11JDMSE001,UN,309.0,310.0,379.0,
SAR,JDMSE,DD11JDMSE001,UN,310.0,311.0,380.0,
SAR,JDMSE,DD11JDMSE001,UN,311.0,312.0,585.0,
SAR,JDMSE,DD11JDMSE001,UN,312.0,313.0,726.0,
SAR,JDMSE,DD11JDMSE001,UN,313.0,314.1,569.0,
SAR,JDMSE,DD11JDMSE001,UN,314.1,315.5,468.0,
SAR,JDMSE,DD11JDMSE001,UN,315.5,316.0,472.0,
SAR,JDMSE,DD11JDMSE001,UN,316.0,317.0,802.0,
SAR,JDMSE,DD11JDMSE001,UN,317.0,318.0,660.0,
SAR,JDMSE,DD11JDMSE001,UN,318.0,319.0,410.0,
SAR,JDMSE,DD11JDMSE001,UN,319.0,320.0,260.0,
SAR,JDMSE,DD11JDMSE001,UN,320.0,321.0,13.6,
SAR,JDMSE,DD11JDMSE001,UN,321.0,322.0,416.0,
SAR,JDMSE,DD11JDMSE001,UN,322.0,323.0,290.0,
SAR,JDMSE,DD11JDMSE001,UN,323.0,324.0,140.0,
SAR,JDMSE,DD11JDMSE001,UN,324.0,325.0,66.8,
SAR,JDMSE,DD11JDMSE001,UN,325.0,326.0,78.0,
SAR,JDMSE,DD11JDMSE001,UN,326.0,327.0,258.0,
SAR,JDMSE,DD11JDMSE001,UN,327.0,328.0,783.0,
SAR,JDMSE,DD11JDMSE001,UN,328.0,329.5,0.33,
SAR,JDMSE,DD11JDMSE001,UN,329.5,331.0,2.16,
SAR,JDMSE,DD11JDMSE001,UN,331.0,332.0,0.63,
SAR,JDMSE,DD11JDMSE001,UN,332.0,333.0,1.33,
SAR,JDMSE,DD11JDMSE001,UN,333.0,334.0,9.4,
SAR,JDMSE,DD11JDMSE001,UN,334.0,334.7,360.0,
SAR,JDMSE,DD11JDMSE001,UN,334.7,336.0,2.82,
SAR,JDMSE,DD11JDMSE001,UN,336.0,337.8,0.07,
SAR,JDMSE,DD11JDMSE001,UN,337.8,339.0,1.79,
SAR,JDMSE,DD11JDMSE001,UN,339.0,340.0,0.15,
SAR,JDMSE,DD11JDMSE001,UN,340.0,341.0,0.21,
SAR,JDMSE,DD11JDMSE001,UN,341.0,342.0,0.12,
SAR,JDMSE,DD11JDMSE001,UN,342.0,343.0,0.05,
SAR,JDMSE,DD11JDMSE001,UN,343.0,344.0,0.18,
SAR,JDMSE,DD11JDMSE001,UN,344.0,345.0,0.51,
SAR,JDMSE,DD11JDMSE001,UN,345.0,346.0,0.29,
SAR,JDMSE,DD11JDMSE001,UN,346.0,347.0,0.06,
SAR,JDMSE,DD11JDMSE001,UN,347.0,348.0,0.19,
SAR,JDMSE,DD11JDMSE001,UN,348.0,349.0,0.25,
SAR,JDMSE,DD11JDMSE001,UN,349.0,350.0,0.33,
SAR,JDMSE,DD11JDMSE001,UN,350.0,351.0,0.04,
SAR,JDMSE,DD11JDMSE001,UN,351.0,352.0,0.42,
SAR,JDMSE,DD11JDMSE001,UN,352.0,353.0,0.4,
SAR,JDMSE,DD11JDMSE001,UN,353.0,354.0,0.14,
SAR,JDMSE,DD11JDMSE001,UN,354.0,355.0,0.37,
SAR,JDMSE,DD11JDMSE001,UN,355.0,356.0,0.34,
SAR,JDMSE,DD11JDMSE001,UN,356.0,357.5,0.1,
SAR,JDMSE,DD11JDMSE001,UN,357.5,358.9,0.15,
SAR,JDMSE,DD11JDMSE001,UN,358.9,360.0,0.02,
SAR,JDMSE,DD11JDMSE001,UN,360.0,361.0,0.27,
SAR,JDMSE,DD11JDMSE001,UN,361.0,362.0,0.01,
SAR,JDMSE,DD11JDMSE001,UN,362.0,363.0,0.38,
SAR,JDMSE,DD11JDMSE001,UN,363.0,364.0,0.04,
SAR,JDMSE,DD11JDMSE001,UN,364.0,365.0,0.07,
SAR,JDMSE,DD11JDMSE001,UN,365.0,366.0,0.32,
SAR,JDMSE,DD11JDMSE001,UN,366.0,367.0,0.15,
SAR,JDMSE,DD11JDMSE001,UN,367.0,368.0,0.24,
SAR,JDMSE,DD11JDMSE001,UN,368.0,369.0,0.24,
SAR,JDMSE,DD11JDMSE001,UN,369.0,370.0,0.47,
SAR,JDMSE,DD11JDMSE001,UN,370.0,371.0,0.56,
SAR,JDMSE,DD11JDMSE001,UN,371.0,372.0,0.04,
SAR,JDMSE,DD11JDMSE001,UN,372.0,373.0,0.4,
SAR,JDMSE,DD11JDMSE001,UN,373.0,374.0,0.76,
SAR,JDMSE,DD11JDMSE001,UN,374.0,375.0,1.19,
SAR,JDMSE,DD11JDMSE001,UN,375.0,376.0,0.15,
SAR,JDMSE,DD11JDMSE001,UN,376.0,377.0,1.28,
SAR,JDMSE,DD11JDMSE001,UN,377.0,378.0,0.48,
SAR,JDMSE,DD11JDMSE001,UN,378.0,379.0,0.29,
SAR,JDMSE,DD11JDMSE001,UN,379.0,380.0,0.83,
SAR,JDMSE,DD11JDMSE001,UN,380.0,381.0,0.13,
SAR,JDMSE,DD11JDMSE001,UN,381.0,382.0,0.22,
SAR,JDMSE,DD11JDMSE001,UN,382.0,383.3,0.26,
SAR,JDMSE,DD11JDMSE001,UN,383.3,386.0,0.17,
SAR,JDMSE,DD11JDMSE001,UN,386.0,388.0,0.11,
SAR,JDMSE,DD11JDMSE001,UN,388.0,390.0,0.1,
SAR,JDMSE,DD11JDMSE001,UN,390.0,392.0,0.11,
SAR,JDMSE,DD11JDMSE001,UN,392.0,394.0,0.15,
SAR,JDMSE,DD11JDMSE001,UN,394.0,396.0,0.17,
SAR,JDMSE,DD11JDMSE001,UN,396.0,398.0,0.1,
SAR,JDMSE,DD11JDMSE001,UN,398.0,400.0,0.15,
SAR,JDMSE,DD11JDMSE001,UN,400.0,402.0,0.13,
SAR,JDMSE,DD11JDMSE001,UN,402.0,404.0,0.11,
SAR,JDMSE,DD11JDMSE001,UN,404.0,406.0,0.1,
SAR,JDMSE,DD11JDMSE001,UN,406.0,408.0,0.11,
SAR,JDMSE,DD11JDMSE001,UN,408.0,410.0,0.14,
SAR,JDMSE,DD11JDMSE001,UN,410.0,412.0,0.09,
SAR,JDMSE,DD11JDMSE001,UN,412.0,414.0,0.12,
SAR,JDMSE,DD11JDMSE001,UN,414.0,416.0,0.15,
SAR,JDMSE,DD11JDMSE001,UN,416.0,418.0,0.08,
SAR,JDMSE,DD11JDMSE001,UN,418.0,420.0,0.16,
SAR,JDMSE,DD11JDMSE001,UN,420.0,422.0,0.13,
SAR,JDMSE,DD11JDMSE001,UN,422.0,424.0,0.16,
SAR,JDMSE,DD11JDMSE001,UN,424.0,426.0,0.09,
SAR,JDMSE,DD11JDMSE001,UN,426.0,428.0,0.24,
SAR,JDMSE,DD11JDMSE001,UN,428.0,430.0,0.13,
SAR,JDMSE,DD11JDMSE001,UN,430.0,432.0,0.12,
SAR,JDMSE,DD11JDMSE001,UN,432.0,434.0,0.25,
SAR,JDMSE,DD11JDMSE001,UN,434.0,436.0,0.19,
SAR,JDMSE,DD11JDMSE001,UN,436.0,438.0,0.11,
SAR,JDMSE,DD11JDMSE001,UN,438.0,440.0,0.15,
SAR,JDMSE,DD11JDMSE001,UN,440.0,442.0,0.2,
SAR,JDMSE,DD11JDMSE001,UN,442.0,444.0,0.11,
SAR,JDMSE,DD11JDMSE001,UN,444.0,446.0,0.07,
SAR,JDMSE,DD11JDMSE001,UN,446.0,448.0,0.06,
SAR,JDMSE,DD11JDMSE001,UN,448.0,450.0,0.12,
SAR,JDMSE,DD11JDMSE001,UN,450.0,452.0,0.15,
SAR,JDMSE,DD11JDMSE001,UN,452.0,454.0,0.05,
SAR,JDMSE,DD11JDMSE001,UN,454.0,456.0,0.19,
SAR,JDMSE,DD11JDMSE001,UN,456.0,458.0,0.26,
SAR,JDMSE,DD11JDMSE001,UN,458.0,460.0,0.12,
SAR,JDMSE,DD11JDMSE001,UN,460.0,462.0,0.15,
SAR,JDMSE,DD11JDMSE001,UN,462.0,464.0,0.15,
SAR,JDMSE,DD11JDMSE001,UN,464.0,466.0,0.11,
SAR,JDMSE,DD11JDMSE001,UN,466.0,467.0,0.21,
SAR,JDMSE,DD11JDMSE001,UN,467.0,469.0,0.13,
SAR,JDMSE,DD11JDMSE001,UN,469.0,471.0,0.08,
SAR,JDMSE,DD11JDMSE001,UN,471.0,473.0,0.1,
SAR,JDMSE,DD11JDMSE001,UN,473.0,475.0,0.11,
SAR,JDMSE,DD11JDMSE001,UN,475.0,477.0,0.01,
SAR,JDMSE,DD11JDMSE001,UN,477.0,479.0,0.11,
SAR,JDMSE,DD11JDMSE001,UN,479.0,481.0,0.01,
SAR,JDMSE,DD11JDMSE001,UN,481.0,483.0,0.01,
SAR,JDMSE,DD11JDMSE001,UN,483.0,485.0,0.09,
SAR,JDMSE,DD11JDMSE001,UN,485.0,487.7,0.2,
SAR,JDMSE,DD11JDMSE001,UN,487.7,490.0,0.01,
SAR,JDMSE,DD11JDMSE001,UN,490.0,492.0,0.12,
SAR,JDMSE,DD11JDMSE001,UN,492.0,494.0,0.12,
SAR,JDMSE,DD11JDMSE001,UN,494.0,496.0,0.19,
SAR,JDMSE,DD11JDMSE001,UN,496.0,498.0,0.12,
SAR,JDMSE,DD11JDMSE001,UN,498.0,500.0,0.1,
SAR,JDMSE,DD11JDMSE001,UN,500.0,502.0,0.02,
SAR,JDMSE,DD11JDMSE001,UN,502.0,504.0,0.22,
SAR,JDMSE,DD11JDMSE001,UN,504.0,506.0,0.17,
SAR,JDMSE,DD11JDMSE001,UN,506.0,508.0,0.26,
SAR,JDMSE,DD11JDMSE001,UN,508.0,510.0,0.05,
SAR,JDMSE,DD11JDMSE001,UN,510.0,512.0,0.18,
SAR,JDMSE,DD11JDMSE001,UN,512.0,514.0,0.13,
SAR,JDMSE,DD11JDMSE001,UN,514.0,516.0,0.11,
SAR,JDMSE,DD11JDMSE001,UN,516.0,518.0,0.21,
SAR,JDMSE,DD11JDMSE001,UN,518.0,520.0,0.2,
SAR,JDMSE,DD11JDMSE001,UN,520.0,522.0,0.16,
SAR,JDMSE,DD11JDMSE001,UN,522.0,524.0,0.11,
SAR,JDMSE,DD11JDMSE001,UN,524.0,526.0,0.84,
SAR,JDMSE,DD11JDMSE001,UN,526.0,528.0,0.73,
SAR,JDMSE,DD11JDMSE001,UN,528.0,530.0,0.1,
SAR,JDMSE,DD11JDMSE001,UN,530.0,532.0,0.08,
SAR,JDMSE,DD11JDMSE001,UN,532.0,534.0,0.31,
SAR,JDMSE,DD11JDMSE001,UN,534.0,536.0,0.11,
SAR,JDMSE,DD11JDMSE001,UN,536.0,538.0,0.17,
SAR,JDMSE,DD11JDMSE001,UN,538.0,540.0,0.09,
SAR,JDMSE,DD11JDMSE001,UN,540.0,542.0,0.03,
SAR,JDMSE,DD11JDMSE001,UN,542.0,544.0,0.17,
SAR,JDMSE,DD11JDMSE001,UN,544.0,546.0,0.11,
SAR,JDMSE,DD11JDMSE001,UN,546.0,548.0,0.15,
SAR,JDMSE,DD11JDMSE001,UN,548.0,550.0,0.17,
SAR,JDMSE,DD11JDMSE001,UN,550.0,552.0,0.09,
SAR,JDMSE,DD11JDMSE001,UN,552.0,554.0,0.1,
SAR,JDMSE,DD11JDMSE001,UN,554.0,556.0,0.1,
SAR,JDMSE,DD11JDMSE001,UN,556.0,558.0,0.04,
SAR,JDMSE,DD11JDMSE001,UN,558.0,560.0,0.05,
SAR,JDMSE,DD11JDMSE001,UN,560.0,560.2,0.1,
SAR,JDMSE,DD11JDMSE001,UN,560.2,562.0,0.01,
SAR,JDMSE,DD11JDMSE001,UN,562.0,564.0,0.03,
SAR,JDMSE,DD11JDMSE001,UN,564.0,566.0,0.61,
SAR,JDMSE,DD11JDMSE001,UN,566.0,568.0,0.17,
SAR,JDMSE,DD11JDMSE001,UN,568.0,569.9,0.07,
SAR,JDMSE,DD11JDMSE001,UN,569.9,572.0,0.14,
SAR,JDMSE,DD11JDMSE001,UN,572.0,574.0,0.15,
SAR,JDMSE,DD11JDMSE001,UN,574.0,576.0,0.08,
SAR,JDMSE,DD11JDMSE001,UN,576.0,578.0,0.06,
SAR,JDMSE,DD11JDMSE001,UN,578.0,579.3,0.07,
SAR,JDMSE,DD11JDMSE001,UN,579.3,581.0,0.02,
SAR,JDMSE,DD11JDMSE001,UN,581.0,583.0,0.15,
SAR,JDMSE,DD11JDMSE001,UN,583.0,585.0,0.05,
SAR,JDMSE,DD11JDMSE001,UN,585.0,587.0,0.16,
SAR,JDMSE,DD11JDMSE001,UN,587.0,589.0,0.07,
SAR,JDMSE,DD11JDMSE001,UN,589.0,591.0,0.04,
SAR,JDMSE,DD11JDMSE001,UN,591.0,593.0,0.11,
