HOLE,PROJECT,SDEPTH,GRID,AzimOrig,DIP,North_Adjust,AzimMGA,Z_UNITS,Temp_C,MAGNETICFIELD,Comments
DD12PHS002,SAR,176.0,MGA94_53_Z,137.1,-63.1,0,137.1,METRES,,,MAG: 56734 Magnetic Minerals =  Magnetic Dip = 
DD12PHS002,SAR,385.0,MGA94_53_Z,141.1,-65.3,0,141.1,METRES,,,MAG: 55288 nT Magnetic Minerals = MT Magnetic Dip = 
DD12PHS002,SAR,628.0,MGA94_53_Z,158.3,-63.7,0,158.3,METRES,,,MAG: 60032 Magnetic Minerals = NONE Magnetic Dip = 
DD12PHS002,SAR,661.0,MGA94_53_Z,156.7,-63.8,0,156.7,METRES,,,MAG: 54792 Magnetic Minerals = NONE Magnetic Dip = 
DD12PHS004,SAR,0.0,MGA94_53_Z,250.0,-60.0,0,250.0,METRES,,, Magnetic Minerals =  Magnetic Dip = 
DD12PHS004,SAR,175.0,MGA94_53_Z,250.1,-62.0,0,250.1,METRES,,,MAG: 55489 nT Magnetic Minerals =  Magnetic Dip = 
DD12PHS004,SAR,241.0,MGA94_53_Z,249.3,-62.6,0,249.3,METRES,,,MAG: 5655 Magnetic Minerals =  Magnetic Dip = 
DD12PHS004,SAR,457.1,MGA94_53_Z,248.9,-63.2,0,248.9,METRES,,,MAG: 5473 Magnetic Minerals =  Magnetic Dip = 
DD12PHS004,SAR,583.1,MGA94_53_Z,251.2,-64.2,0,251.2,METRES,,,MAG: 5620 Magnetic Minerals =  Magnetic Dip = 
DD12PHS004,SAR,721.1,MGA94_53_Z,253.5,-65.1,0,253.5,METRES,,,MAG: 5005 Magnetic Minerals =  Magnetic Dip = 
DD12PHS004,SAR,751.1,MGA94_53_Z,253.6,-65.4,0,253.6,METRES,,, Magnetic Minerals =  Magnetic Dip = 
DD12PHS004,SAR,490.1,MGA94_53_Z,254.1,-63.6,0,254.1,METRES,,,MAG: 5431 Magnetic Minerals =  Magnetic Dip = 
DD12PHS004,SAR,553.1,MGA94_53_Z,250.6,-63.9,0,250.6,METRES,,,MAG: 5610 Magnetic Minerals =  Magnetic Dip = 
DD12PHS004,SAR,144.0,MGA94_53_Z,249.0,-61.9,0,249.0,METRES,,,MAG: 55595 nT Magnetic Minerals =  Magnetic Dip = 
DD12PHS004,SAR,427.1,MGA94_53_Z,249.0,-63.4,0,249.0,METRES,,,MAG:5430 Magnetic Minerals =  Magnetic Dip = 
DD12PHS004,SAR,613.1,MGA94_53_Z,251.2,-64.4,0,251.2,METRES,,,MAG: 5602 Magnetic Minerals =  Magnetic Dip = 
DD12PHS004,SAR,211.0,MGA94_53_Z,249.6,-62.3,0,249.6,METRES,,,MAG: 5607 Magnetic Minerals =  Magnetic Dip = 
DD12PHS004,SAR,301.1,MGA94_53_Z,249.1,-62.8,0,249.1,METRES,,,MAG: 5506 Magnetic Minerals =  Magnetic Dip = 
DD12PHS004,SAR,391.1,MGA94_53_Z,250.5,-63.4,0,250.5,METRES,,,MAG:5560 Magnetic Minerals =  Magnetic Dip = 
DD12PHS004,SAR,523.1,MGA94_53_Z,250.9,-63.8,0,250.9,METRES,,,MAG: 5591 Magnetic Minerals =  Magnetic Dip = 
DD12PHS004,SAR,652.1,MGA94_53_Z,251.5,-64.8,0,251.5,METRES,,,MAG: (NO SLIP PROVIDED) Magnetic Minerals =  Magnetic Dip = 
DD12PHS004,SAR,685.1,MGA94_53_Z,251.0,-64.9,0,251.0,METRES,,,MAG: 5613 Magnetic Minerals =  Magnetic Dip = 
DD12PHS004,SAR,787.0,MGA94_53_Z,251.9,-65.4,0,251.9,METRES,,,MAG: 5468 Magnetic Minerals =  Magnetic Dip = 
DD12PHS004,SAR,817.1,MGA94_53_Z,252.0,-65.5,0,252.0,METRES,,,MAG: 5523 Magnetic Minerals =  Magnetic Dip = 
DD12PHS007,SAR,0.0,MGA94_53_Z,120.0,-60.0,0,120.0,METRES,,, Magnetic Minerals = NONE Magnetic Dip = 
DD12PHS007,SAR,198.0,MGA94_53_Z,118.1,-61.0,0,118.1,METRES,,, Magnetic Minerals = NONE Magnetic Dip = 
DD12PHS007,SAR,228.9,MGA94_53_Z,117.0,-60.5,0,117.0,METRES,,, Magnetic Minerals = NONE Magnetic Dip = 
DD12PHS007,SAR,603.0,MGA94_53_Z,109.9,-55.3,0,109.9,METRES,,, Magnetic Minerals =  Magnetic Dip = 
DD12PHS007,SAR,636.0,MGA94_53_Z,107.6,-53.4,0,107.6,METRES,,,MAG: 5697 Magnetic Minerals =  Magnetic Dip = 
DD12PHS007,SAR,726.0,MGA94_53_Z,107.3,-49.7,0,107.3,METRES,,,MAG: 5689 Magnetic Minerals =  Magnetic Dip = 
DD12PHS007,SAR,786.0,MGA94_53_Z,107.6,-45.5,0,107.6,METRES,,,MAG: 5673 Magnetic Minerals =  Magnetic Dip = 
DD12PHS007,SAR,378.0,MGA94_53_Z,114.2,-59.7,0,114.2,METRES,,,MAG: 5459nT Magnetic Minerals = NONE Magnetic Dip = 
DD12PHS007,SAR,570.0,MGA94_53_Z,110.3,-55.9,0,110.3,METRES,,, Magnetic Minerals =  Magnetic Dip = 
DD12PHS007,SAR,819.0,MGA94_53_Z,108.5,-45.5,0,108.5,METRES,,,MAG: 5691 Magnetic Minerals =  Magnetic Dip = 
DD12PHS007,SAR,882.9,MGA94_53_Z,108.6,-43.5,0,108.6,METRES,,,MAG: 5695 Magnetic Minerals =  Magnetic Dip = 
DD12PHS007,SAR,348.0,MGA94_53_Z,114.0,-59.8,0,114.0,METRES,,,MAG: 5693nT Magnetic Minerals = NONE Magnetic Dip = 
DD12PHS007,SAR,696.0,MGA94_53_Z,107.2,-50.8,0,107.2,METRES,,,MAG: 5690 Magnetic Minerals =  Magnetic Dip = 
DD12PHS007,SAR,757.0,MGA94_53_Z,107.4,-45.5,0,107.4,METRES,,,MAG: 5669 Magnetic Minerals =  Magnetic Dip = 
DD12PHS007,SAR,912.0,MGA94_53_Z,107.6,-42.7,0,107.6,METRES,,,mag: 5697 Magnetic Minerals =  Magnetic Dip = 
DD12PHS007,SAR,288.0,MGA94_53_Z,114.9,-60.0,0,114.9,METRES,,,MAG: 5688 nT Magnetic Minerals = NONE Magnetic Dip = 
DD12PHS007,SAR,408.0,MGA94_53_Z,109.3,-58.6,0,109.3,METRES,,, Magnetic Minerals = NONE Magnetic Dip = 
DD12PHS007,SAR,471.0,MGA94_53_Z,108.2,-59.0,0,108.2,METRES,,,MAG:5672nT Magnetic Minerals = NONE Magnetic Dip = 
DD12PHS007,SAR,540.0,MGA94_53_Z,102.8,-56.6,0,102.8,METRES,,, Magnetic Minerals =  Magnetic Dip = 
DD12PHS007,SAR,666.0,MGA94_53_Z,106.5,-51.7,0,106.5,METRES,,,MAG: 5702 Magnetic Minerals =  Magnetic Dip = 
DD11MXW001,SAR,0.0,MGA94_53_Z,26.3,-70.0,0,26.3,METRES,,, Magnetic Minerals =  Magnetic Dip = 
DD11MXW001,SAR,453.0,MGA94_53_Z,29.6,-70.4,0,29.6,METRES,,,Mag: 55972 Magnetic Minerals = MT Magnetic Dip = 
DD11MXW001,SAR,483.0,MGA94_53_Z,33.4,-70.9,0,33.4,METRES,,,Mag: 56034 Magnetic Minerals = MT Magnetic Dip = 
DD11MXW001,SAR,546.9,MGA94_53_Z,33.5,-63.4,0,33.5,METRES,,, Magnetic Minerals = NONE Magnetic Dip = 
DD11MXW001,SAR,612.0,MGA94_53_Z,30.4,-68.7,0,30.4,METRES,,, Magnetic Minerals = NONE Magnetic Dip = 
DD11MXW001,SAR,642.9,MGA94_53_Z,33.7,-69.2,0,33.7,METRES,,,Mag: 55931 Magnetic Minerals = NONE Magnetic Dip = 
DD11MXW001,SAR,516.9,MGA94_53_Z,32.0,-69.6,0,32.0,METRES,,, Magnetic Minerals =  Magnetic Dip = 
DD11MXW001,SAR,672.9,MGA94_53_Z,30.5,-68.0,0,30.5,METRES,,,Mag: 56142 Magnetic Minerals = NONE Magnetic Dip = 
DD11MXW001,SAR,702.0,MGA94_53_Z,34.9,-68.6,0,34.9,METRES,,,Mag: 56007 Magnetic Minerals = NONE Magnetic Dip = 
DD11MXW001,SAR,12.0,MGA94_53_Z,24.9,-69.3,0,24.9,METRES,,,MAG: 40484 nT - Collar shot Magnetic Minerals =  Magnetic Dip = 
DD11MXW001,SAR,182.0,MGA94_53_Z,31.0,-72.4,0,31.0,METRES,,,MAG: 56249 nT Magnetic Minerals =  Magnetic Dip = 
DD11MXW001,SAR,423.0,MGA94_53_Z,33.0,-71.5,0,33.0,METRES,,,Mag: 55918 Magnetic Minerals = MT Magnetic Dip = 
DD11MXW001,SAR,576.0,MGA94_53_Z,34.4,-69.6,0,34.4,METRES,,, Magnetic Minerals = NONE Magnetic Dip = 
DD11MXW001,SAR,213.0,MGA94_53_Z,32.7,-72.0,0,32.7,METRES,,,MAG: 54578 Magnetic Minerals = NONE Magnetic Dip = 
DD11MXW001,SAR,243.0,MGA94_53_Z,29.2,-71.4,0,29.2,METRES,,,MAG: 54984 Magnetic Minerals = NONE Magnetic Dip = 
DD11MXW001,SAR,333.0,MGA94_53_Z,23.5,-71.4,0,23.5,METRES,,,MAG: 52934 Magnetic Minerals = NONE Magnetic Dip = 
DD11ONA001,SAR,201.8,MGA94_53_Z,163.8,-52.8,0,163.8,METRES,,,MAG: 57215 nT Magnetic Minerals = NONE Magnetic Dip = 
DD11ONA001,SAR,330.0,MGA94_53_Z,157.7,-51.7,0,157.7,METRES,,,MAG: 55379 nT Magnetic Minerals = MT Magnetic Dip = 
DD11ONA001,SAR,360.0,MGA94_53_Z,157.6,-51.2,0,157.6,METRES,,,MAG: 53577 nT Magnetic Minerals = MT Magnetic Dip = 
DD11ONA001,SAR,570.0,MGA94_53_Z,161.0,-49.5,0,161.0,METRES,,,MAG: 55779 Magnetic Minerals = NONE Magnetic Dip = 
DD11ONA001,SAR,0.0,MGA94_53_Z,160.0,-55.0,0,160.0,METRES,,,Initial Magnetic Minerals = NONE Magnetic Dip = 
DD11ONA001,SAR,264.8,MGA94_53_Z,161.5,-52.3,0,161.5,METRES,,,MAG: 57453 nT Magnetic Minerals = NONE Magnetic Dip = 
DD11ONA001,SAR,540.8,MGA94_53_Z,163.6,-49.0,0,163.6,METRES,,,MAG:  Magnetic Minerals = MT Magnetic Dip = 
DD11ONA001,SAR,600.0,MGA94_53_Z,152.2,-49.0,0,152.2,METRES,,,MAG: 53531 Magnetic Minerals = NONE Magnetic Dip = 
DD11ONA001,SAR,111.0,MGA94_53_Z,161.4,-53.8,0,161.4,METRES,,,MAG: 60215nT Magnetic Minerals = NONE Magnetic Dip = 
DD11ONA001,SAR,135.0,MGA94_53_Z,160.7,-53.7,0,160.7,METRES,,,MAG: 59108 nT Magnetic Minerals = NONE Magnetic Dip = 
DD11ONA001,SAR,171.8,MGA94_53_Z,160.9,-52.5,0,160.9,METRES,,,MAG: 54827 nT Magnetic Minerals = NONE Magnetic Dip = 
DD11ONA001,SAR,423.0,MGA94_53_Z,161.2,-50.8,0,161.2,METRES,,,MAG: 61870 nT Magnetic Minerals = MT Magnetic Dip = 
DD11ONA001,SAR,234.0,MGA94_53_Z,164.9,-52.7,0,164.9,METRES,,,MAG: 59043 nT Magnetic Minerals = NONE Magnetic Dip = 
DD11SAT001,SAR,0.0,MGA94_53_Z,225.0,-60.0,0,225.0,METRES,,,Initial Magnetic Minerals = NONE Magnetic Dip = 
DD11SAT001,SAR,199.1,MGA94_53_Z,220.4,-61.1,0,220.4,METRES,,,MAG: 5937 nT Magnetic Minerals =  Magnetic Dip = 
DD12PHS006,SAR,670.0,MGA94_53_Z,106.4,-50.5,0,106.4,METRES,,, Magnetic Minerals = NONE Magnetic Dip = 
DD12PHS006,SAR,772.0,MGA94_53_Z,105.7,-43.0,0,105.7,METRES,,, Magnetic Minerals = NONE Magnetic Dip = 
DD12PHS006,SAR,865.0,MGA94_53_Z,108.4,-40.0,0,108.4,METRES,,, Magnetic Minerals = NONE Magnetic Dip = 
DD12PHS006,SAR,0.0,MGA94_53_Z,120.0,-60.0,0,120.0,METRES,,, Magnetic Minerals =  Magnetic Dip = 
DD12PHS006,SAR,307.0,MGA94_53_Z,117.6,-63.8,0,117.6,METRES,,, Magnetic Minerals =  Magnetic Dip = 
DD12PHS006,SAR,550.0,MGA94_53_Z,108.2,-57.1,0,108.2,METRES,,, Magnetic Minerals = NONE Magnetic Dip = 
DD12PHS006,SAR,706.0,MGA94_53_Z,106.2,-48.3,0,106.2,METRES,,, Magnetic Minerals = NONE Magnetic Dip = 
DD12PHS006,SAR,739.0,MGA94_53_Z,105.9,-45.3,0,105.9,METRES,,, Magnetic Minerals = NONE Magnetic Dip = 
DD12PHS008,SAR,315.0,MGA94_53_Z,121.9,-61.0,0,121.9,METRES,,,MAG: 5627 Magnetic Minerals = NONE Magnetic Dip = 
DD12PHS008,SAR,375.0,MGA94_53_Z,122.3,-59.8,0,122.3,METRES,,,MAG: 5620 Magnetic Minerals = NONE Magnetic Dip = 
DD12PHS008,SAR,624.0,MGA94_53_Z,124.9,-54.9,0,124.9,METRES,,,MAG:5673 Magnetic Minerals = NONE Magnetic Dip = 
DD12PHS008,SAR,654.0,MGA94_53_Z,125.7,-53.6,0,125.7,METRES,,,MAG:5660 Magnetic Minerals = NONE Magnetic Dip = 
DD12PHS008,SAR,219.0,MGA94_53_Z,121.5,-62.3,0,121.5,METRES,,,MAG: 5648 Magnetic Minerals = NONE Magnetic Dip = 
DD12PHS008,SAR,252.0,MGA94_53_Z,121.4,-62.0,0,121.4,METRES,,,MAG: 5647 Magnetic Minerals = NONE Magnetic Dip = 
DD12PHS008,SAR,498.0,MGA94_53_Z,124.3,-56.9,0,124.3,METRES,,,MAG:5679 Magnetic Minerals = NONE Magnetic Dip = 
DD12PHS008,SAR,528.0,MGA94_53_Z,124.3,-56.8,0,124.3,METRES,,,MAG:5680 Magnetic Minerals = NONE Magnetic Dip = 
DD12PHS008,SAR,717.0,MGA94_53_Z,127.1,-49.4,0,127.1,METRES,,,MAG:5658 Magnetic Minerals = NONE Magnetic Dip = 
DD12PHS008,SAR,186.0,MGA94_53_Z,122.6,-63.2,0,122.6,METRES,,,MAG: 5730 Magnetic Minerals = NONE Magnetic Dip = 
DD12PHS008,SAR,345.0,MGA94_53_Z,121.7,-60.9,0,121.7,METRES,,,MAG: 5632 Magnetic Minerals = NONE Magnetic Dip = 
DD12PHS008,SAR,405.0,MGA94_53_Z,122.5,-58.7,0,122.5,METRES,,,MAG:5634 Magnetic Minerals = NONE Magnetic Dip = 
DD12PHS008,SAR,558.0,MGA94_53_Z,125.3,-56.1,0,125.3,METRES,,,MAG:5647 Magnetic Minerals = NONE Magnetic Dip = 
DD12PHS008,SAR,687.0,MGA94_53_Z,126.7,-50.4,0,126.7,METRES,,,MAG:5666 Magnetic Minerals = NONE Magnetic Dip = 
DD12PHS008,SAR,747.9,MGA94_53_Z,127.0,-48.8,0,127.0,METRES,,,MAG:5658 Magnetic Minerals = NONE Magnetic Dip = 
DD12PHS008,SAR,0.0,MGA94_53_Z,119.7,-60.0,0,119.7,METRES,,, Magnetic Minerals = NONE Magnetic Dip = 
DD12PHS008,SAR,285.0,MGA94_53_Z,121.0,-61.6,0,121.0,METRES,,,MAG: 5647 Magnetic Minerals = NONE Magnetic Dip = 
DD12PHS011,SAR,253.0,MGA94_53_Z,118.3,-64.1,0,118.3,METRES,,,MAG:5598 Magnetic Minerals = NONE Magnetic Dip = 
DD12PHS011,SAR,0.0,MGA94_53_Z,120.0,-60.0,0,120.0,METRES,,, Magnetic Minerals = NONE Magnetic Dip = 
DD12PHS011,SAR,193.0,MGA94_53_Z,118.9,-64.1,0,118.9,METRES,,,MAG:5587 Magnetic Minerals =  Magnetic Dip = 
DD12PHS011,SAR,223.0,MGA94_53_Z,118.9,-64.1,0,118.9,METRES,,,MAG: 5581 Magnetic Minerals = NONE Magnetic Dip = 
DD12TOR003,SAR,102.0,MGA94_53_Z,178.5,-60.8,0,178.5,METRES,,,MAG:8415 Magnetic Minerals = RODS Magnetic Dip = 
DD12TOR003,SAR,152.0,MGA94_53_Z,180.1,-61.5,0,180.1,METRES,,,MAG:5677 Magnetic Minerals =  Magnetic Dip = 
DD12TOR003,SAR,207.0,MGA94_53_Z,181.4,-60.9,0,181.4,METRES,,,MAG:5669 Magnetic Minerals =  Magnetic Dip = 
DD12KND004,SAR,531.0,MGA94_53_Z,203.6,-64.4,0,203.6,METRES,,, Magnetic Minerals = NONE Magnetic Dip = 
DD12PHS010,SAR,261.0,MGA94_53_Z,115.7,-60.7,0,115.7,METRES,,,MAG:5618 Magnetic Minerals =  Magnetic Dip = 
DD12PHS010,SAR,385.0,MGA94_53_Z,113.8,-57.4,0,113.8,METRES,,,MAG:5613 Magnetic Minerals =  Magnetic Dip = 
DD12PHS010,SAR,201.8,MGA94_53_Z,116.6,-61.2,0,116.6,METRES,,,MAG:5628 Magnetic Minerals =  Magnetic Dip = 
DD12PHS010,SAR,325.0,MGA94_53_Z,114.3,-59.2,0,114.3,METRES,,,MAG:5633 Magnetic Minerals =  Magnetic Dip = 
DD12PHS010,SAR,415.0,MGA94_53_Z,113.3,-56.6,0,113.3,METRES,,,MAG:5614 Magnetic Minerals =  Magnetic Dip = 
DD12PHS010,SAR,445.0,MGA94_53_Z,112.7,-55.8,0,112.7,METRES,,,MAG:5616 Magnetic Minerals =  Magnetic Dip = 
DD12PHS010,SAR,655.0,MGA94_53_Z,110.4,-49.3,0,110.4,METRES,,,MAG:5609 Magnetic Minerals =  Magnetic Dip = 
DD12PHS010,SAR,291.0,MGA94_53_Z,115.0,-60.4,0,115.0,METRES,,,MAG:5626 Magnetic Minerals =  Magnetic Dip = 
DD12PHS010,SAR,355.0,MGA94_53_Z,113.5,-58.2,0,113.5,METRES,,,MAG:5619 Magnetic Minerals =  Magnetic Dip = 
DD12PHS010,SAR,475.0,MGA94_53_Z,112.3,-54.9,0,112.3,METRES,,,MAG:5619 Magnetic Minerals =  Magnetic Dip = 
DD12PHS010,SAR,505.0,MGA94_53_Z,112.0,-54.1,0,112.0,METRES,,,MAG:5614 Magnetic Minerals =  Magnetic Dip = 
DD12PHS010,SAR,535.0,MGA94_53_Z,111.8,-53.1,0,111.8,METRES,,,MAG:5618 Magnetic Minerals =  Magnetic Dip = 
DD12PHS010,SAR,625.0,MGA94_53_Z,109.8,-50.8,0,109.8,METRES,,,MAG:5622 Magnetic Minerals =  Magnetic Dip = 
DD12PHS010,SAR,0.0,MGA94_53_Z,120.0,-60.0,0,120.0,METRES,,, Magnetic Minerals =  Magnetic Dip = 
DD12PHS010,SAR,231.0,MGA94_53_Z,116.4,-61.0,0,116.4,METRES,,,MAG:5608 Magnetic Minerals =  Magnetic Dip = 
DD12PHS010,SAR,562.0,MGA94_53_Z,111.8,-52.5,0,111.8,METRES,,,MAG:5586 Magnetic Minerals =  Magnetic Dip = 
DD12PHS010,SAR,592.0,MGA94_53_Z,111.4,-51.7,0,111.4,METRES,,,MAG:5616 Magnetic Minerals =  Magnetic Dip = 
DD12PHS013,SAR,0.0,MGA94_53_Z,125.0,-60.0,0,125.0,METRES,,, Magnetic Minerals =  Magnetic Dip = 
DD12THM001,SAR,6.0,MGA94_53_Z,179.1,-60.6,0,179.1,METRES,,,COLLAR SHOT - MAG: 4744 Magnetic Minerals = NONE Magnetic Dip = 
DD12THM001,SAR,260.0,MGA94_53_Z,167.4,-62.4,0,167.4,METRES,,,MAG: 5896 Magnetic Minerals = MT Magnetic Dip = 
DD12THM001,SAR,337.0,MGA94_53_Z,177.3,-62.0,0,177.3,METRES,,, Magnetic Minerals = NONE Magnetic Dip = 
DD12THM001,SAR,457.0,MGA94_53_Z,179.4,-63.3,0,179.4,METRES,,, Magnetic Minerals = MT Magnetic Dip = 
DD12THM001,SAR,652.0,MGA94_53_Z,182.2,-64.5,0,182.2,METRES,,,MAG: 5724 Magnetic Minerals = NONE Magnetic Dip = 
DD12THM001,SAR,303.2,MGA94_53_Z,178.1,-62.3,0,178.1,METRES,,,MAG: 5687 Magnetic Minerals = NONE Magnetic Dip = 
DD12THM001,SAR,367.0,MGA94_53_Z,177.1,-62.5,0,177.1,METRES,,, Magnetic Minerals = NONE Magnetic Dip = 
DD12THM001,SAR,397.0,MGA94_53_Z,177.6,-62.6,0,177.6,METRES,,, Magnetic Minerals = NONE Magnetic Dip = 
DD12THM001,SAR,0.0,MGA94_53_Z,180.0,-60.0,0,180.0,METRES,,,INITIAL Magnetic Minerals = NONE Magnetic Dip = 
DD12THM001,SAR,306.0,MGA94_53_Z,178.3,-62.5,0,178.3,METRES,,, Magnetic Minerals = NONE Magnetic Dip = 
DD12THM001,SAR,424.0,MGA94_53_Z,179.4,-63.3,0,179.4,METRES,,, Magnetic Minerals = NONE Magnetic Dip = 
DD12THM001,SAR,523.0,MGA94_53_Z,182.4,-64.0,0,182.4,METRES,,,MAG: 5740 Magnetic Minerals = NONE Magnetic Dip = 
DD12THM001,SAR,553.0,MGA94_53_Z,180.8,-64.3,0,180.8,METRES,,,MAG: 5732 Magnetic Minerals = NONE Magnetic Dip = 
DD12TOR003,SAR,237.0,MGA94_53_Z,182.0,-60.2,0,182.0,METRES,,,MAG:5655 Magnetic Minerals =  Magnetic Dip = 
DD12TOR003,SAR,330.6,MGA94_53_Z,184.7,-58.8,0,184.7,METRES,,,MAG:5656 Magnetic Minerals =  Magnetic Dip = 
DD12TOR003,SAR,423.0,MGA94_53_Z,187.1,-57.3,0,187.1,METRES,,,MAG:5664 Magnetic Minerals =  Magnetic Dip = 
DD12TOR003,SAR,487.0,MGA94_53_Z,188.8,-56.1,0,188.8,METRES,,,MAG:5674 Magnetic Minerals =  Magnetic Dip = 
DD12TOR003,SAR,0.0,MGA94_53_Z,180.0,-60.0,0,180.0,METRES,,, Magnetic Minerals =  Magnetic Dip = 
DD12TOR003,SAR,12.0,MGA94_53_Z,180.3,-60.8,0,180.3,METRES,,,MAG:5722 Magnetic Minerals =  Magnetic Dip = 
DD12TOR003,SAR,177.0,MGA94_53_Z,177.6,-61.3,0,177.6,METRES,,,mag: 5397 Magnetic Minerals =  Magnetic Dip = 
DD12TOR003,SAR,453.6,MGA94_53_Z,188.8,-56.8,0,188.8,METRES,,,MAG:5664 Magnetic Minerals =  Magnetic Dip = 
DD12TOR003,SAR,517.0,MGA94_53_Z,189.2,-56.0,0,189.2,METRES,,,MAG:5669 Magnetic Minerals =  Magnetic Dip = 
DD12TOR003,SAR,549.1,MGA94_53_Z,189.4,-55.9,0,189.4,METRES,,,MAG: 5660 Magnetic Minerals =  Magnetic Dip = 
DD12TOR003,SAR,610.0,MGA94_53_Z,191.1,-55.6,0,191.1,METRES,,,MAG: 5654 Magnetic Minerals =  Magnetic Dip = 
DD12TOR003,SAR,640.0,MGA94_53_Z,191.2,-55.7,0,191.2,METRES,,,MAG: 5660 Magnetic Minerals =  Magnetic Dip = 
DD12TOR003,SAR,739.0,MGA94_53_Z,196.3,-54.0,0,196.3,METRES,,,MAG: 5684 Magnetic Minerals =  Magnetic Dip = 
DD12TOR003,SAR,769.0,MGA94_53_Z,196.6,-53.6,0,196.6,METRES,,,MAG:5691 Magnetic Minerals =  Magnetic Dip = 
DD12TOR003,SAR,270.6,MGA94_53_Z,183.0,-59.7,0,183.0,METRES,,,MAG:5662 Magnetic Minerals =  Magnetic Dip = 
DD12TOR003,SAR,300.0,MGA94_53_Z,183.8,-59.5,0,183.8,METRES,,,MAG:5658 Magnetic Minerals =  Magnetic Dip = 
DD12TOR003,SAR,390.0,MGA94_53_Z,186.0,-58.4,0,186.0,METRES,,,MAG:5670 Magnetic Minerals =  Magnetic Dip = 
DD12TOR003,SAR,709.0,MGA94_53_Z,194.3,-54.5,0,194.3,METRES,,,MAG: 5674 Magnetic Minerals =  Magnetic Dip = 
DD12TOR003,SAR,360.0,MGA94_53_Z,185.9,-58.3,0,185.9,METRES,,,MAG:5655 Magnetic Minerals =  Magnetic Dip = 
DD12TOR003,SAR,580.0,MGA94_53_Z,185.3,-55.7,0,185.3,METRES,,,MAG: 5436 Magnetic Minerals =  Magnetic Dip = 
DD12TOR003,SAR,675.8,MGA94_53_Z,192.8,-55.7,0,192.8,METRES,,,MAG: 5669 Magnetic Minerals =  Magnetic Dip = 
DD12UMBE003,SAR,289.0,MGA94_53_Z,176.5,-63.9,0,176.5,METRES,,, Magnetic Minerals =  Magnetic Dip = 
DD12UMBE003,SAR,349.0,MGA94_53_Z,175.9,-64.2,0,175.9,METRES,,, Magnetic Minerals =  Magnetic Dip = 
DD12UMBE003,SAR,412.0,MGA94_53_Z,175.8,-64.6,0,175.8,METRES,,, Magnetic Minerals =  Magnetic Dip = 
DD12UMBE003,SAR,573.5,MGA94_53_Z,178.2,-64.7,0,178.2,METRES,,, Magnetic Minerals = NONE Magnetic Dip = 
DD12UMBE003,SAR,126.0,MGA94_53_Z,171.8,-61.1,0,171.8,METRES,,, Magnetic Minerals = RODS Magnetic Dip = 
DD12UMBE003,SAR,187.1,MGA94_53_Z,176.6,-62.5,0,176.6,METRES,,, Magnetic Minerals =  Magnetic Dip = 
DD12UMBE003,SAR,256.1,MGA94_53_Z,176.6,-63.0,0,176.6,METRES,,, Magnetic Minerals =  Magnetic Dip = 
DD12UMBE003,SAR,507.4,MGA94_53_Z,177.7,-64.5,0,177.7,METRES,,, Magnetic Minerals =  Magnetic Dip = 
DD12UMBE003,SAR,603.1,MGA94_53_Z,178.4,-64.7,0,178.4,METRES,,, Magnetic Minerals = NONE Magnetic Dip = 
DD12UMBE003,SAR,632.7,MGA94_53_Z,178.5,-63.8,0,178.5,METRES,,, Magnetic Minerals = NONE Magnetic Dip = 
DD12UMBE003,SAR,660.0,MGA94_53_Z,178.8,-63.7,0,178.8,METRES,,, Magnetic Minerals = NONE Magnetic Dip = 
DD12UMBE003,SAR,0.0,MGA94_53_Z,180.0,-60.0,0,180.0,METRES,,, Magnetic Minerals =  Magnetic Dip = 
DD12THM001,SAR,622.0,MGA94_53_Z,181.7,-64.4,0,181.7,METRES,,,MAG: 5725 Magnetic Minerals = NONE Magnetic Dip = 
DD12THM001,SAR,680.6,MGA94_53_Z,182.3,-65.0,0,182.3,METRES,,,MAG: 5719 Magnetic Minerals = NONE Magnetic Dip = 
DD12THM001,SAR,198.0,MGA94_53_Z,179.3,-62.5,0,179.3,METRES,,,MAG: 5788 Magnetic Minerals = NONE Magnetic Dip = 
DD12THM001,SAR,232.0,MGA94_53_Z,178.8,-63.1,0,178.8,METRES,,,MAG: 5907 Magnetic Minerals = NONE Magnetic Dip = 
DD12UMB004,SAR,163.0,MGA94_53_Z,183.0,-62.0,0,183.0,METRES,,, Magnetic Minerals = NONE Magnetic Dip = 
DD12UMB004,SAR,319.0,MGA94_53_Z,183.7,-62.8,0,183.7,METRES,,,MAG: 5600 nT Magnetic Minerals = NONE Magnetic Dip = 
DD12UMB004,SAR,456.0,MGA94_53_Z,184.0,-62.9,0,184.0,METRES,,, Magnetic Minerals =  Magnetic Dip = 
DD12UMB004,SAR,544.0,MGA94_53_Z,185.6,-62.8,0,185.6,METRES,,, Magnetic Minerals =  Magnetic Dip = 
DD12UMB004,SAR,636.0,MGA94_53_Z,188.4,-62.4,0,188.4,METRES,,,MAG:5689 Magnetic Minerals =  Magnetic Dip = 
DD12UMB004,SAR,686.0,MGA94_53_Z,192.8,-60.7,0,192.8,METRES,,,MAG:5681 Magnetic Minerals =  Magnetic Dip = 
DD12UMB004,SAR,0.0,MGA94_53_Z,180.0,-60.0,0,180.0,METRES,,, Magnetic Minerals = NONE Magnetic Dip = 
