PROJECT,Prospect,SiteID,SiteType,DepthFrom,DepthTo,Lithology1,Lithology2,QUALIFIER1,QUALIFIER2,QUALIFIER3,QUALIFIER4,QUALIFIER5,TEXTURE,TEXTURE2,TEXTURE3,TEXTURE4,TEXTURE5,COLOUR1,Colour1_Intensity,COLOUR2,Colour2_Intensity,STRATIGRAPHY,STRUCTURE,LOGGEDBY,PRIORITY,COMMENTS,DataSource
SAR,NEP,DD10NEP010,UN,99.0,116.4,VAN,,PSU,<V,por,,,,,,,,RED,MD,BRN,,,,,1,Psuedo breccia porphyritic andesite with rare CB veins +/- CP-PY,User
SAR,NEP,DD10NEP010,UN,116.4,120.6,VBX,,<V,pol,ang,,,,,,,,BRN,DK,RED,,,,,1,"Dark brown-red polymictic clast supported breccia and clay matrix. Clasts include vesicular basalt, andesite and red-orange rhyolite?",User
SAR,NEP,DD10NEP010,UN,120.6,131.0,VAN,,POR,<V,SIL,,,,,,,,BRN,DK,RED,,,,,1,Dark brown red CH-HE patchily altered porphyritic andesite. Plag laths altered to CH. Rare HS-PY +/-CP veins. Rare QT veins. Pervasively silicified.,User
SAR,NEP,DD10NEP010,UN,131.0,134.8,VAN,,PSU,,,,,,,,,,BRN,DK,RED,,,,,1,Dark brown-red CH-HE altered andesite. Pseudo brecciated texture after HE flooding. Rare PY,User
SAR,NEP,DD10NEP010,UN,134.8,145.1,VAN,,POR,<V,>V,,,,,,,,BRN,DK,RED,,,,,1,Dark brown CH altered porphyritic andesite with minor HE alteration. Moderately magnetic in patches. Rare large FL-HS-PY-CP-CB veins and minor QT veins,User
SAR,NEP,DD10NEP010,UN,145.1,146.8,IDO,,FGR,,,,,,,,,,GRY,DK,,,,,,1,Dark grey basalt with minor magnetism,User
SAR,NEP,DD10NEP010,UN,146.8,149.1,VBA,,PSU,>V,,,,,,,,,GRY,DK,RED,,,,,1,Dark grey-red pseudo breccia andesite with moderate magnetism. Pyrite in veins and disseminated. ,User
SAR,NEP,DD10NEP010,UN,149.1,153.9,VBA,,PSU,>V,,,,,,,,,RED,DK,GRY,,,,,1,Dark red-grey pseudo breccia andesite with moderate magnetism and pyrite veins.,User
SAR,NEP,DD10NEP010,UN,153.9,161.5,VBX,,sag,,,,,,,,,,GRY,DK,,,,,,1,Dark grey VBX with VAN clasts and CH-HE-MT-PY matrix. Disseminated PY to 1%. Rare CP.,User
SAR,NEP,DD10NEP010,UN,161.5,169.6,VAN,,POR,<V,sil,,,,,,,,BRN,DK,RED,,,,,1,"Dark brown-red porphyritic andesite with moderate, patchy CH-HE alteration. Minor silicification. Rare HS-PY-CB-CH veins",User
SAR,NEP,DD10NEP010,UN,169.6,174.1,VAN,,PSU,POR,<V,,,,,,,,GRY,DK,RED,,,,,1,"Dark grey-red pseudo breccia composed of pachily HE-CH altered andesite. Rare PY +/- FL veins, CH spots, quartz filled amygdales and CB +/- HS veins. Rare patchy magnetite ",User
SAR,NEP,DD10NEP010,UN,174.1,175.4,VAN,,POR,<V,,,,,,,,,GRY,DK,RED,,,,,1,Dark grey porphyritic andesite. Plag laths altered to CH. Patch red HE alteration. Rare soft GY? veins. Weakly magnetic.,User
SAR,NEP,DD10NEP010,UN,175.4,196.0,VAN,,POR,PSU,<V,SIL,,,,,,,GRY,DK,RED,,,,,1,"Dark grey and red andesite with psuedo breccia appearence due to patchy CH-HE alteration. Porphyritic, plagh laths altered to CH. Occasional veining consisting of QT-HR-HG +/- PY. Rare leucoxene",User
SAR,NEP,DD10NEP010,UN,196.0,208.0,VAN,,POR,PSU,<V,LEC,,,,,,,GRY,DK,RED,,,,,1,As above but with magnetite clasts/veins. PY tp 0.3% and Rare CP and FL in veins and disseminated. ,User
SAR,NEP,DD10NEP010,UN,208.0,218.45,VBA,,PSU,POR,<V,LEC,,,,,,,GRY,DK,RED,,,,,1,Dark grey PSU basaltic andesite. Amygdales infilled with QT. Rare veining of CB. PY and CP in veins and patchily disseminated,User
SAR,NEP,DD10NEP010,UN,218.45,220.55,VBA,,PSU,AMY,<V,,,,,,,,GRY,DK,RED,,,,,1,Dark grey PSU basaltic andesite. Amygdales infilled with PY-HE-HS and QT. Some rare veining with PY-CP-HE-HS. Patchy magnetite.,User
SAR,NEP,DD10NEP010,UN,220.55,222.6,VBA,,PSU,AMY,LEC,,,,,,,,GRY,DK,RED,,,,,1,Dark grey with red marbling PSU basaltic andesite. Occasional AMY with QT infill. Trace disseminated PY.,User
SAR,NEP,DD10NEP010,UN,222.6,229.3,VAN,,POR,<V,,,,,,,,,RED,DK,GRY,,,,,1,Dark red-grey porph andesite with rare PY+/-CP and HE/HS veins.,User
SAR,NEP,DD10NEP010,UN,229.3,237.4,VAN,,POR,PSU,<V,AMY,,,,,,,RED,DK,GRY,,,,,1,Dark red-grey porh andesite with psuedo breccia texture due to HE-CH alteration. Plag laths altered to CH. Rare amygdales with QT infil. Rare albite? veins +/- PY and FLl,User
SAR,NEP,DD10NEP010,UN,237.4,239.0,VAN,,POR,LEC,<V,,,,,,,,RED,DK,BRN,,,,,1,"Dark red and slightly brown porph andesite with patchy leucoxene, HE alteratin. Plag laths altered to CH.Trendoing to BX towards bottom of contact. Flow bottom? Right way up? ",User
SAR,NEP,DD10NEP010,UN,239.0,243.6,BRE,,vol,LEC,<V,,,,,,,,RED,DK,GRY,,,,,1,"Red matrix, grey volcanic clasts (VBA). Disseminated PY. Angluar to sub rounded clasts.",User
SAR,NEP,DD10NEP010,UN,243.6,244.9,VBA,,POR,AMY,LEC,,,,,,,,RED,MD,,,,,,1,Red HR basaltic andesite with reminand plag laths replaced by HS and rarely QT. Moderate to wek silicification. Disseminated PY and LX throughout.,User
SAR,NEP,DD10NEP010,UN,244.9,263.65,VAN,,PSU,POR,<V,,,,,,,,BRN,DK,RED,,,,,1,"Brown-red HE-CH altered andesite with psuedo breccia appearence. Porphyritic, laths altered to CH.Trace PY disseminated throughout.20cm of intensly sercitised zone with disseminated pyrite to 1% at 249m",User
SAR,NEP,DD10NEP010,UN,263.65,278.4,VAN,,POR,<V,SIL,,,,,,,,BRN,DK,RED,,,,,1,"Brown, slightly red CH-HE altered porphyritic andesite with plag laths CH altered. Rare amygdales with CH-SE infil. Small CB veinletts +/- CP and FL. Patchy areas where plag laths have been HE dusted and are red-white.",User
SAR,NEP,DD10NEP010,UN,278.4,280.1,VBA,,AMY,POR,SIL,PSU,,,,,,,GRY,DK,RED,,,,,1,"Dark grey-red psuedo BX, porph, basaltic andesite. Amygdales infilled with QT. Plath laths altered to CH. Veins with AK -FL-HS-PY-CP",User
SAR,NEP,DD10NEP010,UN,280.1,283.8,VAN,,POR,<V,,,,,,,,,BRN,DK,RED,,,,,1,Dark brown-red porphyritic andesite with rare CB veins.,User
SAR,NEP,DD10NEP010,UN,283.8,285.2,FTZ,,POR,SIL,,,,,,,,,BRN,DK,RED,,,,,1,"Fractured rock as above, with rare PY and silicification.",User
SAR,NEP,DD10NEP010,UN,285.2,287.5,VBA,,POR,PSU,<V,AMY,,,,,,,GRY,DK,RED,,,,,1,Dark grey-red-brown HE to CH pseudo breccia altered basaltic andesite with QT veins and infilled AMY. Rare CB vines with trace CP-PY. Rare patchy leucoxenes.,User
SAR,NEP,DD10NEP010,UN,287.5,294.6,VBA,,POR,AMY,<V,,,,,,,,BRN,DK,RED,,,,,1,Dark brown-red variably HE-CH altered porphyritic andesite. Plag laths altered to CH. AMY infill CH. Rare veinletts of CB-FL-CP. Brecciated towards bottom of contact and invluded increased CB-FL-CP veins.,User
SAR,NEP,DD10NEP010,UN,294.6,300.9,IDO,,FGR,<V,,,,,,,,,GRY,DK,GRN,,,,,1,"Dark grey-green CH altered intrusive. Moderately magnetic. Moderate <4mm veins with CB-FL-CP. 1 large  vein towards base  of contact with MT-Albite-QT-FL-PY-CP. 40c length of porph,HE altered VAN at 298m",User
SAR,NEP,DD10NEP010,UN,300.9,321.2,VBX,,mon,<V,,,,,,,,,RED,DK,GRY,,,,,1,Volcanic monomict breccia. Matrix is HE altered. Clasts are VAN and CH alted with plag laths evident. Rare late stage CB veining. Rare sericitic zones.,User
SAR,NEP,DD10NEP010,UN,321.2,345.8,VBA,,POR,AMY,<V,,,,,,,,RED,DK,BRN,,,,,1,"Fark red-brown HE-CH altered porphyritic VAN. Plag laths occasionally HE dusted in small zones, most altered to CH and rarely SE. AMY with CH and rare SE infil. moderate to weak CB-QT veins with rare FL-CP-PY",User
SAR,NEP,DD10NEP010,UN,345.8,349.2,VBX,,MON,<V,,,,,,,,,RED,DK,BLK,,,,,1,Red matrix with black porh VAN clasts are primarily sub rounded. Rare trace PY.,User
SAR,NEP,DD10NEP010,UN,349.2,352.2,VBA,,POR,AMY,<V,,,,,,,,RED,DK,BRN,,,,,1,Dark red-brown HE-CH altered porphyritic VAN. Plag laths altered to CH. AMY with CH. moderate to weak CB-QT veins with rare FL-CP-PY,User
SAR,NEP,DD10NEP010,UN,352.2,368.7,VBX,,MON,SIL,<V,,,,,,,,RED,DK,BLK,,,,,1,Red matrix with black porph VAN clasts are primarily sub rounded. Rare trace PY.,User
SAR,NEP,DD10NEP010,UN,368.7,378.7,VBA,,POR,AMY,<V,SIL,,,,,,,RED,DK,BRN,,,,,1,"Brown-red porphyritic VAN. Plag lathers alterd to CH, rarely to SE. HE alteration increasing with some rare HR veins. Rare late CB veins +/- FL-PY-CP.",User
SAR,NEP,DD10NEP010,UN,378.7,386.9,FTZ,,POR,AMY,<V,BC,,,,,,,BRN,DK,RED,,,,,1,Major fault zone. Rubble. Rock is VBA that is variably Ch-HE altered.,User
SAR,NEP,DD10NEP010,UN,386.9,389.5,VBX,,VOL,MON,,,,,,,,,RED,DK,BRN,,,,,1,Red matrix supported BX with VAN CH altered clasts. Moderate qt clasts? with rare PY-CP,User
SAR,NEP,DD10NEP010,UN,389.5,393.2,VBA,,POR,LEC,,,,,,,,,RED,MD,BRN,,,,,1,Red-brown porph andesite with HE-CH alteration. Plag laths alterd to CH. Rare QT-CB veins +/- PY-CP,User
SAR,NEP,DD10NEP010,UN,393.2,408.7,VBX,,MON,VOL,<V,SIL,,,,,,,BRN,DK,GRY,,,,,1,Silicified brown-red-gry HE-CH altered VBX with VBA clasts. Late stage CP +/-HE-CP-PY veins.,User
SAR,NEP,DD10NEP010,UN,408.7,411.7,VAN,,POR,AMY,SIL,<V,,,,,,,BRN,DK,RED,,,,,1,Silicified red-brown porph HE-CH altered VBA. AMY infill of CH. Plag laths altered to CH. Fluid frounts/waves evident as more intense red. Rare veinlets with Cb-PY-CP,User
SAR,NEP,DD10NEP010,UN,411.7,418.0,VBX,,vol,MON,BC,,,,,,,,RED,DK,GRY,,,,,1,VBX as previously describled however HS is increasing ~10%. Contact lith change toVAN with larger plag laths,User
SAR,NEP,DD10NEP010,UN,418.0,420.7,VAN,,BC,POR,<V,,,,,,,,RED,DK,BRN,,,,,1,"Red-brown porphyritic andesite with large plag laths that are altered to CH.Core is broken, fault zone, however still a competent flow with the fault occuring later.",User
SAR,NEP,DD10NEP010,UN,420.7,429.0,VAN,,POR,SIL,<V,,,,,,,,RED,DK,BRN,,,,,1,"Red-brown silicified, HE altered,  porph andesite with large 1cm plag laths. Weak CB veinlests +/- HS-PY-CP-FL ",User
SAR,NEP,DD10NEP010,UN,429.0,430.9,VBX,,MON,VOL,SIL,,,,,,,,RED,DK,GRY,,,,,1,"Red matrix, grey VBA clast matrix. Clasts are angular to sub rounded. Patches of HS-HG. Rare PY veinlets",User
SAR,NEP,DD10NEP010,UN,430.9,445.0,VBA,,POR,AMY,SIL,<V,,,,,,,RED,DK,BRN,,,,,1,Red-brown porph VBA with rare AMY. AMY and plag laths altered to CH. Rare veinlets of HS-HG and CB-PY-CP-FL,User
SAR,NEP,DD10NEP010,UN,445.0,448.4,VBA,,POR,AMY,SIL,<V,,,,,,,RED,DK,BRN,,,,,1,As above but with marked inscrease in HS-HG,User
SAR,NEP,DD10NEP010,UN,448.4,449.1,VBX,,VOL,SIL,>V,<V,,,,,,,GRY,DK,RED,,,,,1,Monomictic breccia zone with afew <10cm CB? veins and  <4cm HS-HG-PY-CP-FL veins. CP to 0.2%,User
SAR,NEP,DD10NEP010,UN,449.1,453.9,VBX,,VOL,SIL,<V,,,,,,,,GRY,DK,RED,,,,,1,as above but no macro veins. Increased HE-HS. Minor CB-HE-HS-PY-Cp-FL veins,User
SAR,NEP,DD10NEP010,UN,453.9,456.4,VBA,,POR,AMY ,<V,,,,,,,,RED,DK,BRN,,,,,1,Red-brown porph VBA with plag laths <1cm and altered to CH. AMY infil is also altered to CH with some rare HS. Rare <V of CB. Flow BX at base of contact,User
SAR,NEP,DD10NEP010,UN,456.4,462.0,VBX,,VOL,MON,<V,,,,,,,,RED,DK,GRY,,,,,1,Monomictic BX with HE altered matrix and CH altered porph VAN clasts. Rare CP veins and HS +/- PY veins.,User
SAR,NEP,DD10NEP010,UN,462.0,463.7,VBA,,POR,SIL,<V,,,,,,,,RED,DK,BRN,,,,,1,Red-brown HE altreredporh VBA with CH altered plag laths. Moderately silicified. Weakly magnetic. Rare CB +/- PY veinlets,User
SAR,NEP,DD10NEP010,UN,463.7,467.3,VBX,,MON,VOL,<V,,,,,,,,GRY,DK,RED,,,,,1,Grey-red VBX with red matrix and grey CH alterd clasts. Moderate HS-HE veining.Rare HS-PY-FL veins,User
SAR,NEP,DD10NEP010,UN,467.3,472.7,VAN,,POR,SIL,<V,,,,,,,,RED,DK,BRN,,,,,1,"Red-Brown porph, silicified VBA. Plag laths altered to  CH and rarely HS infilled. Moderae to weak HS-HE +/- PY-CP veins and rare CB veins",User
SAR,NEP,DD10NEP010,UN,472.7,474.5,VAN,,BXD,fau,SAG,<V,,,,,,,RED,MD,PPL,,,,,1,Brecciated fault zone with hematite and qtz infill,User
SAR,NEP,DD10NEP010,UN,474.5,481.2,VAN,,pil,CNT,FGR,POR,,,,,,,GRN,MD,RED,,,,,1,Contact zone bewteen two lavas with possible pillowed lava edges with chilled margins. POssible early seafloor epidote alteration,User
SAR,NEP,DD10NEP010,UN,481.2,489.9,VAN,,BXD,<V,,,,,,,,,PPL,,GRY,,,,,1,Texturally destroying HE + sil alteration with patchy ch. Rare cpy and py in carb qtz veins. Rare relict plag laths visible.,User
SAR,NEP,DD10NEP010,UN,489.9,503.4,VAN,,POR,gpo,,,,,,,,,RED,MD,,,,,,1,Very distinct plag phyric porph with 1cm+ plag laths altered green by chlorite in f/g he altered groundmass. Increasing broken core down hole.,User
SAR,NEP,DD10NEP010,UN,503.4,511.11,VAN,,POR,GPO,BXD,ANG,,,,,,,RED,MD,,,,,,1,As above unit but with tectonic angular breccia. All clasts look to be from surrounding rocks and no hydrothermal infill. EOH,User
SAR,NEP,DD10NEP010W1,UN,133.8,145.5,VAN,,por,>V,,,,,,,,,GRN,MD,RED,,,,,1,Very distinct coarse porph van. 1cm weakly crowded ch altered plag laths. Carb + fl +py + trace cpy,User
SAR,NEP,DD10NEP010W1,UN,145.5,146.9,IMF,,FGR,<V,,,,,,,,,GRN,MD,GRY,,,,,1,aphanitic green grey mafic dyke. minor carb veinlets and one hs + carb vein,User
SAR,NEP,DD10NEP010W1,UN,146.9,158.7,BMG,,BXD,<V,,,,,,,,,GRN,MD,RED,,,,,1,Polymict breccia maybe in part pseudo. Predom angular clasts of surrounding wall VAN. Diss magnetite with py and chalcopyrite. Up 10 1% cpy in some zones. ,User
SAR,NEP,DD10NEP010W1,UN,158.7,172.7,VAN,,fel,POR,>V,,,,,,,,RED,MD,GRN,,,,,1,weakly porphyritic van. No crowding or accumulation of plag laths. Ch alt of plag and pervasive he of groundmass,User
SAR,NEP,DD10NEP010W1,UN,172.7,195.0,VAN,,PSU,<V,POR,,,,,,,,RED,MD,GRN,,,,,1,Pseudobrecciated VAN. speckled looking rock due to carbonate and qtz flooding.,User
SAR,NEP,DD10NEP010W1,UN,195.0,206.9,VAN,,PSU,<V,ANG,,,,,,,,GRN,MD,RED,,,,,1,As above but with carb + fl + py +cpy veinlets.,User
SAR,NEP,DD10NEP010W1,UN,206.9,213.0,VAN,,POR,<V,FEL,,,,,,,,RED,MD,GRN,,,,,1,HE altered red weakly porph VAN,User
SAR,NEP,DD10NEP010W1,UN,213.0,218.5,BRE,,ANG,CEM,csp,,,,,,,,RED,MD,ORA,,,,,1,"clast supported polymict breccia. Possibly kfeld alt. REplacement of clasts varies in alt from He, Kf and HS. Trace blebby py and cpy",User
SAR,NEP,DD10NEP010W1,UN,218.5,228.6,VAN,,PSU,<V,,,,,,,,,RED,MD,GRN,,,,,1,,User
SAR,NEP,DD10NEP010W1,UN,228.6,258.2,VAN,,POR,<V,FEL,,,,,,,,RED,MD,,,,,,1,Coherent red he altered VAN with chlorite selectively altering feldspars. ,User
SAR,NEP,DD10NEP010W1,UN,258.2,261.0,VAN,,MOT,<V,,,,,,,,,RED,MD,GRN,,,,,1,mottled looking van due to carb chlorite +- silica alteration. Trace cpy and py in carb qtz flourite veinlets,User
SAR,NEP,DD10NEP010W1,UN,261.0,272.5,VAN,,POR,,,,,,,,,,RED,MD,GRN,,,,,1,,User
SAR,NEP,DD10NEP010W1,UN,272.5,291.5,VAN,,MOT,<V,,,,,,,,,GRN,MD,WHT,,,,,1,mottled looking van due to carb chlorite +- silica alteration. Trace cpy and py in carb qtz flourite veinlets,User
SAR,NEP,DD10NEP010W1,UN,291.5,294.8,IMF,,FGR,POR,,,,,,,,,GRY,MD,GRN,,,,,1,aphanitic mafic intrusive. rare ch altered porphyritic feldspar laths,User
SAR,NEP,DD10NEP010W1,UN,294.8,305.3,VAN,,MOT,POR,,,,,,,,,GRN,MD,RED,,,,,1,mottled looking van due to carb chlorite +- silica alteration. Trace cpy and py in carb qtz flourite veinlets,User
SAR,NEP,DD10NEP010W1,UN,305.3,315.5,VAN,,PSU,POR,,,,,,,,,GRN,MD,RED,,,,,1,Pseudobrecciated VAN.,User
SAR,NEP,DD10NEP010W1,UN,315.5,326.5,VAN,,POR,MOT,<V,,,,,,,,RED,MD,GRN,,,,,1,"porph van, randomly aligned phenos. Red he altered groundmass. Feldspar laths replaced by chlorite and carbonate. weak carb veining.",User
SAR,NEP,DD10NEP010W1,UN,326.5,377.2,VAN,,PSU,<V,MOT,,,,,,,,GRN,MD,RED,,,,,1,Mottled looking rock due to carb he ch alteration. Pseudobrecciation due to later HE alters the rock in patches leaving pseudoclasts of ch altered rock. Trace cpy ,User
SAR,NEP,DD10NEP010W1,UN,377.2,378.7,FTZ,,SHD,BXD,<V,,,,,,,,GRN,MD,RED,,,,,1,weak shear with strong chlorite aleration,User
SAR,NEP,DD10NEP010W1,UN,378.7,395.0,VAN,,POR,<V,fel,,,,,,,,RED,MD,GRN,,,,,1,Weakly porph VAN.,User
SAR,NEP,DD10NEP010W1,UN,395.0,396.4,FTZ,,BC,BXD,,,,,,,,,GRY,MD,,,,,,1,Clay rock flower filled fault zone,User
SAR,NEP,DD10NEP010W1,UN,396.4,404.2,VAN,,POR,BC,,,,,,,,,RED,MD,GRN,,,,,1,Weakly porph VAN. Broken core,User
SAR,NEP,DD10NEP010W1,UN,404.2,410.8,BRE,,PSO,POR,,,,,,,,,RED,MD,GRN,,,,,1,Breccia/pseduo breccia. Clasts of surrounding rocks. FLodding of orange HE or kf brecciating rock,User
SAR,NEP,DD10NEP010W1,UN,410.8,415.9,VAN,,POR,<V,FEL,,,,,,,,RED,MD,GRN,,,,,1,Crowded feldspar phyric porph andesite. Trace cpy in carb HS veins.Mod pervasive hematite alt with chlorite selectively altering feldspar,User
SAR,NEP,DD10NEP010W1,UN,415.9,444.5,VAN,,POR,FEL,<V,,,,,,,,RED,MD,GRN,,,,,1,Distinct large plag laths possible prophyry but contacts are destroyed. Van.,User
SAR,NEP,DD10NEP010W1,UN,444.5,466.3,VBX,,PSO,rad,<V,,,,,,,,RED,MD,GRN,,,,,1,BReccia to pseudobreccia. ealy ch alt with later he alt. Van. Monomitic,User
SAR,NEP,DD10NEP010W1,UN,466.3,473.0,VAN,,POR,FEL,<V,,,,,,,,GRN,MD,RED,,,,,1,Very coarse disinct plag VAN. Moderate pervasive ch alteration. Rare pink carb + flourite + trace cpy+py,User
SAR,NEP,DD10NEP010W1,UN,473.0,475.6,VBX,,SHR,ANG,<V,,,,,,,,RED,MD,GRN,,,,,1,Weakly sheared brecciated zone,User
SAR,NEP,DD10NEP010W1,UN,475.6,480.3,HMR,,TED,BXD,,,,,,,,,RED,MD,,,,,,1,FLooding of HE + hs +sil. Texturally destroying,User
SAR,NEP,DD10NEP010W1,UN,480.3,487.4,VAN,,POR,FEL,,,,,,,,,RED,MD,GRN,,,,,1,Very distinct coarse Van. Traceble unit.,User
SAR,NEP,DD10NEP010W1,UN,487.4,493.0,VAN,,POR,FEL,,,,,,,,,RED ,MD,GRN,,,,,1,Distinct coarse plag porph VAN with 3 x 10cm py +-cpy veins/shears and weak brecciation. ,User
SAR,NEP,DD10NEP010W1,UN,493.0,500.5,VAN,,POR,FEL,,,,,,,,,RED,MD,GRN,,,,,1,Very distinct coarse Van. Traceble unit.,User
SAR,NEP,DD10NEP010W1,UN,500.5,501.0,FTZ,,SHR,BXD,MON,,,,,,,,GRN,MD,GRY,,,,,1,sheared chlorite breccia,User
SAR,NEP,DD10NEP010W1,UN,501.0,504.5,VAN,,POR,FEL,,,,,,,,,RED,MD,GRN,,,,,1,Very distinct coarse Van. Traceble unit.,User
SAR,NEP,DD10NEP010W1,UN,504.5,508.3,FTZ,,SHR,BXD,,,,,,,,,RED,MD,GRN,,,,,1,Chlorite shear breccia. Angular and monomict,User
SAR,NEP,DD10NEP010W1,UN,508.3,514.9,HMR,,SHR,TED,,,,,,,,,RED,MD,PPL,,,,,1,Texturally destroying he floodingin footwall of fault zone,User
SAR,NEP,DD10NEP010W1,UN,514.9,519.8,FTZ,,SHR,BXD,,,,,,,,,ORA,MD,RED,,,,,1,Weak fault zone. WEak he kf alt. chlorite infill vein brecciation.,User
SAR,NEP,DD10NEP010W1,UN,519.8,583.5,VAN,,TED,BXD,<V,,,,,,,,PPL,MD,BRN,,,,,1,Partially texturally destroyed andesite by HE flooding. Relict plag phenos visble. Slightly brecciated/pseudobrecciated in places.,User
SAR,NEP,DD10NEP010W1,UN,583.5,588.5,FTZ,,TED,BXD,,,,,,,,,RED,MD,BRN,,,,,1,Disrupted VAn with strong HE alteration.,User
SAR,NEP,DD10NEP010W1,UN,588.5,601.5,VBA,,FGR,POR,,,,,,,,,RED,MD,GRN,,,,,1,much fine-grained unit. Possible pillow lavas. No visibel amygdales but maybe basalt unit.,User
SAR,NEP,DD10NEP010W1,UN,601.5,605.5,HMR,,TED,,,,,,,,,,RED,MD,PPL,,,,,1,Replaced van? by hematite and speccy hematite.,User
SAR,NEP,DD10NEP010W1,UN,605.5,610.4,VBA,,AMY,TED,,,,,,,,,GRY,MD,GRN,,,,,1,texturally destroyed rocks with amygdales and rare plag laths visible. Strong HS and He and Ch alteration.,User
SAR,NEP,DD10NEP010W1,UN,610.4,613.0,HMR,,TED,BXD,,,,,,,,,RED,LT,,,,,,1,flooding of rock by HE an HS. Trace cpy and py,User
SAR,NEP,DD10NEP010W1,UN,613.0,619.2,VBA,,FGR,TED,POR,,,,,,,,GRY,MD,,,,,,1,More ch than above. alteration still texturally destroying but rare feldspar phenos visible.,User
SAR,NEP,DD10NEP010W1,UN,619.2,622.4,HMR,,TED,BXD,,,,,,,,,RED,MD,,,,,,1,flooding of rock by HE an HS. Trace cpy and py,User
SAR,NEP,DD10NEP010W1,UN,622.4,629.0,VBA,,MOT,AMY,,,,,,,,,GRN,MD,RED,,,,,1,Mottled appearance of rock due to ch +cb + HS selectively alterating/infilling feldspars and amygdales.,User
SAR,NEP,DD10NEP010W1,UN,629.0,638.8,VAN,,POR,BC,,,,,,,,,RED,MD,GRN,,,,,1,porphyritic andesite.,User
SAR,NEP,DD10NEP010W1,UN,638.8,651.1,HMR,,TED,,,,,,,,,,RED,MD,ORA,,,,,1,Texturally destroying HE alteration.,User
SAR,NEP,DD10NEP010W1,UN,651.1,653.3,VBA,,AMY,TED,,,,,,,,,GRN,MD,RED,,,,,1,darker finer grained ch altered basalt.,User
SAR,NEP,DD10NEP010W1,UN,653.3,664.4,HMR,,BXD,TED,,,,,,,,,RED,MD,,,,,,1,Texturally destroying HE alteration.,User
SAR,NEP,DD10NEP010W1,UN,664.4,670.0,FTZ,,BXD,TED,,,,,,,,,RED ,MD,GRN,,,,,1,Clay and HE filled fault zone. Strong HE alteration.,User
SAR,NEP,DD10NEP010W1,UN,670.0,674.0,VAN,,BXD,BC,<V,,,,,,,,RED,MD,GRN,,,,,1,porph van,User
SAR,NEP,DD10NEP010W1,UN,674.0,676.5,FTZ,,BC,BXD,,,,,,,,,PPL,MD,,,,,,1,Hematite alterated fault zone.,User
SAR,NEP,DD10NEP010W1,UN,676.5,686.0,VAN,,TED,BXD,BC,,,,,,,,RED,MD,PPL,,,,,1,Brecciated F/G VAN with intense HE alteration replcaing earlier CH alteration. Monomict breccia but alteration varies. Rare trace cpy.,User
SAR,NEP,DD10NEP010W1,UN,686.0,690.3,VBA,,BC,AMY,BXD,,,,,,,,GRN,MD,,,,,,1,Amygdaloidal basalt with seafloor chlorite + sericite (?)alteration Rare ch altered plag phenos visible but F/G. Amys infilled by CB +HS. WEak bxdby HE alteration veins.,User
SAR,NEP,DD10NEP010W1,UN,690.3,698.0,VBA,,BC,AMY,BXD,,,,,,,,RED,MD,GRN,,,,,1,Very broken zone possible fault zone. Increase in HE alteration. Rare infilled amygdales. POssible pillow basalts. ,User
SAR,NEP,DD10NEP010W1,UN,698.0,706.8,VBA,,PIL,AMY,BXD,,,,,,,,RED,MD,,,,,,1,POssible pillow basalt zone. Strong he alteration overprinting earlier whispy sericite alteration. Mottled brecciated appearnce of rock.,User
SAR,NEP,DD10NEP010W1,UN,706.8,709.7,VBA,,PIL,AMY,BXD,,,,,,,,GRN,LT,RED,,,,,1,Pillow basalt zone. Fine-grained. Rare amygdales and plag phenos. Sericite dominant alteration with overprinting HE.,User
SAR,NEP,DD10NEP010W1,UN,709.7,722.8,HMR,,AMY,BXD,PIL,,,,,,,,RED,MD,,,,,,1,Textrually destroying hematite alteration. Rare phenos and amygdales visible. ,User
SAR,NEP,DD10NEP010W1,UN,722.8,725.5,BHM,,ANG,mon,BXD,,,,,,,,RED,MD,,,,,,1,High energy explosive angular breccia with HE rock flower infill. Volc clasts.,User
SAR,NEP,DD10NEP010W1,UN,725.5,734.0,VBA,,AMY,FGR,,,,,,,,,RED,MD,,,,,,1,Amygdaloidal basalt with moderate amount of carb infilled amygdales. Strong HE alteration.,User
SAR,NEP,DD10NEP011,UN,0.0,3.0,LCO,,fes,MGR,,,,,,,,,ORA,MD,BRN,,,,,1,,User
SAR,NEP,DD10NEP011,UN,3.0,48.0,SSH,,mud,MOT,,,,,,,,,RED,MD,WHT,,Bulldog Shale,,,1,Whethered/oxidised clay after Bulldog Shale.,User
SAR,NEP,DD10NEP011,UN,48.0,81.0,SSH,,MUD,,,,,,,,,,GRY,DK,BLK,,Bulldog Shale,,,1,Dark grey-black reduced clay after Bulldog Shale,User
SAR,NEP,DD10NEP011,UN,81.0,90.0,LSD,,CGR,ang,,,,,,,,,GRY,LT,,,,,,1,Sands,User
SAR,NEP,DD10NEP011,UN,90.0,96.0,SMT,,,,,,,,,,,,GRN,MD,WHT,,Boorthana Formation,,,1,Permian diamictite.,User
SAR,NEP,DD10NEP011,UN,96.0,111.0,VAN,,BXD,MOT,POR,,,,,,,,RED,MD,GRN,,,,,1,MOttled red green white rock. In some areas destroye by HE + Ch alteration. Brecciation by late? carbonate veining. Oringal porphyritic texture stil visible of VAN,User
