Project,SiteId,Depth_From,Depth_To,Altmineral1,Altstyle1,Altmineral2,Altstyle2
SAR,DD11A2002,331.0,333.0,HSG,P,KF,C
SAR,DD11A2002,333.0,334.2,BI,P,KF,C
SAR,DD11A2002,334.2,335.5,HSG,P,,
SAR,DD11A2002,335.5,337.4,BI,P,KF,C
SAR,DD11A2002,337.4,343.8,HSG,P,KF,C
SAR,DD11A2002,343.8,363.1,BI,P,KF,P
SAR,DD11A2002,363.1,364.0,HSG,C,KF,C
SAR,DD11A2002,364.0,367.5,KF,C,,
SAR,DD11A2002,367.5,368.5,CH,C,,
SAR,DD11A2002,369.6,373.8,MT,C,,
SAR,DD11A2002,376.0,377.3,CH,C,HSP,C
SAR,DD11A2002,377.3,388.5,HSP,M,MT,C
SAR,DD11A2002,388.5,390.0,HSP,C,MT,C
SAR,DD11A2002,390.0,391.6,CH,C,,
SAR,DD11A2002,391.6,392.6,CH,C,KF,C
SAR,DD11A2002,392.6,395.3,BI,C,CH,P
SAR,DD11A2002,395.3,401.8,CH,C,KF,C
SAR,DD11A2002,401.8,404.0,CH,P,KF,C
SAR,DD11A2002,404.0,404.7,CH,C,KF,C
SAR,DD11A2002,404.7,448.9,BI,C,CH,P
SAR,DD11A2002,448.9,487.7,BI,P,CH,P
SAR,DD11A2002,487.7,490.7,CH,C,,
SAR,DD11A2002,490.6,498.0,CH,C,HM,C
SAR,DD11A2002,490.7,496.0,CH,C,HM,C
SAR,DD11A2002,496.0,513.4,BI,C,CH,C
SAR,DD11A2002,498.0,512.0,BI,C,CH,C
SAR,DD11A2002,514.0,516.2,BI,C,CH,P
SAR,DD11A2002,514.1,516.0,BI,C,CH,P
SAR,DD11A2002,516.7,517.6,CH,C,KF,C
SAR,DD11A2002,517.6,519.0,CH,P,KF,P
SAR,DD11A2002,517.8,519.0,CH,P,KF,P
SAR,DD11A2002,520.4,523.0,DS,C,BI,C
SAR,DD11A2002,520.7,523.4,BI,C,CH,P
SAR,DD11A2002,523.0,529.5,SE,C,CH,C
SAR,DD11A2002,523.4,529.6,CH,C,KF,C
SAR,DD11A2002,529.5,562.1,GN,C,AM,C
SAR,DD11A2002,529.6,561.9,AM,C,DS,C
SAR,DD11A2002,561.9,569.3,CH,P,DS,C
SAR,DD11A2002,562.1,569.6,DS,C,KF,C
SAR,DD11A2002,569.3,582.9,AM,C,DS,C
SAR,DD11A2002,569.6,582.8,KF,C,AM,C
SAR,DD11A2002,582.8,612.5,DS,C,KF,P
SAR,DD11A2002,582.9,612.5,CH,C,DS,C
SAR,DD11A2002,612.5,615.0,DS,C,KF,C
SAR,DD11A2003,137.6,137.8,CH,P,HM,P
SAR,DD11A2003,137.8,138.7,SE,NL,CH,NL
SAR,DD11A2003,138.7,183.5,MT,P,QT,P
SAR,DD11A2003,183.5,186.4,MT,P,QT,P
SAR,DD11A2003,186.4,189.7,MT,NL,QT,P
SAR,DD11A2003,189.7,191.4,MT,NL,QT,P
SAR,DD11A2003,191.4,202.2,MT,P,QT,P
SAR,DD11A2003,202.2,204.0,MT,NL,QT,P
SAR,DD11A2003,204.0,204.5,SE,F,HM,V
SAR,DD11A2003,204.5,208.0,MT,P,QT,P
SAR,DD11A2003,208.0,209.6,BI,P,HM,P
SAR,DD11A2003,209.6,210.6,MT,P,QT,P
SAR,DD11A2003,210.6,211.9,HM,P,MT,P
SAR,DD11A2003,211.9,233.1,BI,P,KF,P
SAR,DD11A2003,233.1,234.0,HM,P,MT,P
SAR,DD11A2003,234.0,239.6,BI,P,KF,P
SAR,DD11A2003,239.6,242.8,HM,P,MT,P
SAR,DD11A2003,242.8,274.9,BI,P,KF,P
SAR,DD11A2003,274.9,275.6,BI,D,KF,P
SAR,DD11A2003,275.6,290.5,BI,D,KF,P
SAR,DD11A2003,290.5,294.5,KF,P,QT,P
SAR,DD11A2003,294.5,310.8,BI,P,KF,P
SAR,DD11A2003,310.8,313.5,BI,P,KF,P
SAR,DD11A2003,313.5,319.5,KF,P,MU,P
SAR,DD11A2003,319.5,327.7,BI,P,MT,C
SAR,DD11A2003,327.7,339.7,KF,P,MT,P
SAR,DD11A2003,339.7,345.4,KF,P,MT,C
SAR,DD11A2003,345.4,360.4,KF,P,MT,C
SAR,DD11A2003,360.4,361.1,MT,P,,
SAR,DD11A2003,361.1,362.7,CH,P,MU,P
SAR,DD11A2003,362.7,362.8,HM,V,PY,D
SAR,DD11A2003,362.8,392.2,KF,P,MT,P
SAR,DD11A2003,392.2,393.4,HM,P,MT,P
SAR,DD11A2003,393.4,414.1,CH,F,KF,P
SAR,DD11A2003,414.1,415.5,HM,P,,
SAR,DD11A2003,415.5,430.6,CH,P,KF,P
SAR,DD11A2003,430.6,435.7,HM,P,MT,P
SAR,DD11A2003,435.7,442.9,KF,P,MT,P
SAR,DD11A2003,442.9,444.1,HM,P,MT,P
SAR,DD11A2003,444.1,451.2,KF,P,MT,P
SAR,DD11A2003,451.2,454.2,HM,P,KF,P
SAR,DD11A2003,454.2,457.4,CH,F,KF,P
SAR,DD11A2003,457.4,467.5,HM,P,KF,P
SAR,DD11A2003,467.5,470.2,CH,F,KF,P
SAR,DD11A2003,470.2,491.5,HM,P,MT,P
SAR,DD11A2003,491.5,495.4,CH,F,KF,P
SAR,DD11A2003,495.4,497.0,HM,P,KF,NL
SAR,DD11A2003,497.0,515.7,BI,P,GN,P
SAR,DD11A2003,515.7,521.2,CA,X,CH,NL
SAR,DD11A2003,521.2,536.8,BI,P,CH,NL
SAR,DD11A2003,536.8,537.7,CA,X,KF,P
SAR,DD11A2003,537.7,582.3,BI,P,QT,P
SAR,DD11A2003,582.3,584.3,BI,P,QT,P
SAR,DD11A2003,584.3,615.7,BI,P,GN,NL
SAR,DD11A2003,615.7,648.2,BI,P,QT,P
SAR,DD11A2003,648.2,699.5,BI,P,GN,NL
SAR,DD11A2003,699.5,700.3,BI,P,GR,NL
SAR,DD11A2003,700.3,741.5,KF,NL,,
SAR,DD11A2003,741.6,742.6,CA,P,CH,P
SAR,DD11A2003,742.6,743.4,CH,P,HE,P
SAR,DD11A2003,743.5,744.1,CH,P,HE,P
SAR,DD11A2003,744.2,744.7,CH,P,HE,P
SAR,DD11A2003,744.9,748.0,CH,P,KF,P
SAR,DD11A2003,748.0,752.1,CH,P,KF,P
SAR,DD11A2003,752.1,754.2,CH,P,KF,P
SAR,DD11A2003,754.2,757.0,CH,P,KF,P
SAR,DD11A2003,757.0,761.9,CA,X,CH,P
SAR,DD11A2003,761.9,770.3,CA,X,DS,P
SAR,DD11A2W001,114.0,117.0,BI,C,CH,P
SAR,DD11A2W001,117.0,120.4,CH,C,CY,C
SAR,DD11A2W001,120.4,131.5,CH,C,KF,C
SAR,DD11A2W001,131.5,133.8,CH,C,KF,P
SAR,DD11A2W001,133.8,144.0,CH,C,KF,C
SAR,DD11A2W001,144.0,146.1,BI,P,CH,P
SAR,DD11A2W001,146.1,156.9,CH,C,KF,C
SAR,DD11A2W001,156.9,160.4,CH,C,HM,C
SAR,DD11A2W001,160.4,174.2,CH,C,DS,C
SAR,DD11A2W001,174.2,186.8,CH,C,DS,C
SAR,DD11A2W001,186.8,211.2,CH,C,HM,C
SAR,DD11A2W001,211.2,211.9,CH,P,MT,P
SAR,DD11A2W001,211.9,212.4,CH,P,,
SAR,DD11A2W001,212.4,213.0,CH,P,MT,P
SAR,DD11A2W001,213.0,219.3,BI,P,KF,C
SAR,DD11A2W001,219.3,223.7,CH,P,KF,C
SAR,DD11A2W001,223.7,231.0,CH,P,GN,C
SAR,DD11A2W001,231.0,235.6,CH,P,KF,C
SAR,DD11A2W001,235.6,255.7,BI,P,MT,C
SAR,DD11A2W001,256.5,261.8,BI,P,KF,P
SAR,DD11A2W001,261.8,268.9,MT,C,HSP,P
SAR,DD11A2W001,268.9,280.7,KF,C,MT,C
SAR,DD11A2W001,280.7,281.4,MT,C,,
SAR,DD11A2W001,281.4,287.2,KF,C,MT,P
SAR,DD11A2W001,287.2,288.2,HM,C,MT,P
SAR,DD11A2W001,288.2,289.3,KF,C,MT,P
SAR,DD11A2W001,289.3,292.2,HM,C,MT,C
SAR,DD11A2W001,292.2,299.3,KF,C,SA,C
SAR,DD11A2W001,299.3,302.1,BI,C,KF,C
SAR,DD11A2W001,302.1,303.1,MT,C,,
SAR,DD11A2W001,303.1,310.8,BI,C,KF,C
SAR,DD11A2W001,310.8,314.2,KF,C,SA,C
SAR,DD11A2W001,314.2,314.8,MT,P,,
SAR,DD11A2W001,314.8,318.3,BI,C,MT,C
SAR,DD11A2W001,318.3,319.9,HSP,P,QT,C
SAR,DD11A2W001,319.9,324.6,MT,C,SA,C
SAR,DD11A2W001,324.6,326.2,HSP,P,,
SAR,DD11A2W001,326.2,327.3,MT,C,HSP,C
SAR,DD11A2W001,327.3,327.8,MT,P,,
SAR,DD11A2W001,327.8,346.4,BI,C,MT,C
SAR,DD11A2W001,346.4,348.7,HSP,P,,
SAR,DD11A2W001,348.7,366.7,GN,C,KF,C
SAR,DD11A2W001,366.7,376.1,KF,C,MT,C
SAR,DD11A2W001,376.1,381.4,MT,C,,
SAR,DD11A2W001,381.4,382.1,KF,C,MT,C
SAR,DD11A2W001,382.1,383.0,MT,C,HSP,P
SAR,DD11A2W001,383.0,386.5,KF,C,MT,C
SAR,DD11A2W001,386.5,387.2,MT,C,HSP,P
SAR,DD11A2W001,387.2,397.6,HSP,C,MT,C
SAR,DD11A2W001,397.6,398.4,MT,C,HSP,P
SAR,DD11A2W001,398.4,398.9,MT,C,HSP,C
SAR,DD11A2W001,398.9,399.1,MT,C,HSP,P
SAR,DD11A2W001,399.1,401.0,KF,C,MT,C
SAR,DD11A2W001,401.0,402.0,MT,C,HSP,P
SAR,DD11A2W001,402.0,411.8,HSP,P,KF,C
SAR,DD11A2W001,414.0,417.0,CB,V,KF,C
SAR,DD11A2W001,417.0,426.1,KF,C,DS,C
SAR,DD11A2W001,426.1,441.2,CB,C,CH,C
SAR,DD11A2W001,441.2,443.2,CH,C,KF,C
SAR,DD11A2W001,443.2,446.4,CH,C,SI,C
SAR,DD11A2W001,446.4,448.8,CH,C,DS,C
SAR,DD11A2W001,448.8,451.5,CH,C,BI,P
SAR,DD11A2W001,451.5,453.5,CH,C,DS,C
SAR,DD11A2W001,453.5,455.7,CH,C,DS,C
SAR,DD11A2W001,459.2,463.9,KF,C,DS,C
SAR,DD11A2W001,466.0,470.6,DS,C,,
SAR,DD11A2W001,474.6,482.6,CH,C,SI,C
SAR,DD11A2W001,482.6,505.0,CH,C,KF,C
SAR,DD11A2W001,505.0,517.8,DS,C,KF,C
SAR,DD11A2W001,517.8,531.0,BI,C,CH,C
SAR,DD11A2W001,531.0,539.0,CH,C,DS,C
SAR,DD11A2W001,539.0,546.6,CH,C,DS,C
SAR,DD11A2W001,546.6,561.8,CH,C,KF,C
SAR,DD11A2W001,561.8,577.3,CH,C,DS,C
SAR,DD11APH001,104.1,105.7,PH,P,,
SAR,DD11APH001,114.2,126.0,PH,NL,,
SAR,DD11APH001,126.0,129.3,FS,P,,
SAR,DD11APH001,129.3,136.1,CH,P,,
SAR,DD11APH001,136.1,155.9,PH,NL,,
SAR,DD11APH001,155.9,156.8,HM,V,,
SAR,DD11APH001,156.8,168.8,PH,C,,
SAR,DD11APH001,168.8,169.7,HRE,NL,PH,NL
SAR,DD11APH001,169.7,193.3,CH,NL,PH,NL
SAR,DD11APH001,193.3,198.1,CH,NL,HRE,P
SAR,DD11APH001,198.1,202.9,HM,NL,,
SAR,DD11APH001,202.9,234.3,HM,P,,
SAR,DD11APH001,234.3,239.0,CH,C,HRE,P
SAR,DD11APH001,267.6,268.6,CH,NL,HM,NL
SAR,DD11APH001,268.6,292.8,PH,NL,,
SAR,DD11APH001,292.8,308.9,PH,NL,,
SAR,DD11APH001,308.9,310.25,CH,C,PH,P
SAR,DD11APH001,310.25,314.6,CH,C,PH,P
SAR,DD11APH001,314.6,316.0,KF,P,MT,C
SAR,DD11APH001,316.0,318.1,FS,P,MT,C
SAR,DD11APH001,318.1,322.0,FS,P,PH,P
SAR,DD11APH001,322.0,327.3,FS,P,PH,C
SAR,DD11APH001,327.3,336.6,FS,P,PH,C
SAR,DD11APH001,336.6,341.4,FS,P,PH,P
SAR,DD11APH001,341.4,354.0,FS,P,PH,P
SAR,DD11APH001,354.0,359.3,FS,P,PH,P
SAR,DD11APH001,359.3,368.8,FS,P,PH,P
SAR,DD11APH001,368.8,371.5,FS,P,PH,C
SAR,DD11APH001,371.5,374.8,FS,P,PH,C
SAR,DD11APH001,374.8,384.7,FS,C,PH,P
SAR,DD11APH001,384.7,389.5,FS,P,PH,C
SAR,DD11APH001,389.5,392.2,FS,C,PH,P
SAR,DD11APH001,392.2,395.3,BI,P,FS,C
SAR,DD11APH001,395.3,398.5,BI,C,FS,P
SAR,DD11APH001,398.5,400.1,BI,P,CH,P
SAR,DD11APH001,400.1,402.0,BI,C,FS,P
SAR,DD11APH001,402.0,421.0,BI,P,FS,C
SAR,DD11APH001,421.0,463.0,BI,P,DS,C
SAR,DD11APH001,463.0,469.0,BI,P,CH,C
SAR,DD11APH001,469.0,475.0,BI,P,FS,P
SAR,DD11APH001,475.0,477.8,BI,P,DS,C
SAR,DD11APH001,477.8,493.0,BI,P,CA,V
SAR,DD11APH001,493.0,511.0,BI,P,FS,P
SAR,DD11APH001,511.0,529.0,BI,P,FS,P
SAR,DD11APH001,529.0,531.6,BI,P,CH,P
SAR,DD11APH001,531.6,558.5,BI,P,DS,C
SAR,DD11APH001,558.5,563.9,BI,P,DS,C
SAR,DD11APH001,563.9,600.8,BI,P,FS,P
SAR,DD11APH001,600.8,603.7,BI,C,FS,P
SAR,DD11APH001,603.7,613.8,BI,P,FS,P
SAR,DD11APH001,613.8,681.3,BI,P,FS,P
SAR,DD11APH002,0.0,6.0,HRE,P,LM,P
SAR,DD11APH002,6.0,12.0,LM,P,,
SAR,DD11APH002,12.0,18.0,LM,P,,
SAR,DD11APH002,18.0,27.0,LM,P,,
SAR,DD11APH002,27.0,33.0,HRE,P,LM,C
SAR,DD11APH002,33.0,45.0,HRE,P,,
SAR,DD11APH002,60.0,66.0,HRE,C,LM,P
SAR,DD11APH002,66.0,81.0,HRE,C,LM,P
SAR,DD11APH002,81.0,90.0,HRE,P,LM,P
SAR,DD11APH002,90.0,93.0,CH,P,HM,P
SAR,DD11APH002,93.0,96.0,CH,C,FS,P
SAR,DD11APH002,96.0,101.2,CH,P,FS,P
SAR,DD11APH002,101.2,104.2,BI,C,CH,C
SAR,DD11APH002,104.2,110.0,BI,C,KF,P
SAR,DD11APH002,110.0,110.4,BI,C,CH,C
SAR,DD11APH002,110.4,114.5,DS,C,KF,C
SAR,DD11APH002,114.5,116.7,BI,P,CH,P
SAR,DD11APH002,116.7,118.0,BI,C,KF,P
SAR,DD11APH002,118.0,135.2,BI,P,CH,P
SAR,DD11APH002,135.2,140.6,BI,P,KF,P
SAR,DD11APH002,140.6,148.1,BI,P,KF,P
SAR,DD11APH002,148.1,150.8,BI,C,KF,P
SAR,DD11APH002,150.8,194.6,BI,P,CH,P
SAR,DD11APH002,194.6,199.7,CH,P,PH,P
SAR,DD11APH002,199.7,215.3,BI,P,KF,P
SAR,DD11APH002,215.3,218.2,CB,V,CH,P
SAR,DD11APH002,218.2,227.9,BI,P,CH,P
SAR,DD11APH002,227.9,257.4,BI,P,DS,C
SAR,DD11APH002,257.4,259.2,BI,P,KF,P
SAR,DD11APH002,259.2,265.8,BI,P,DS,C
SAR,DD11APH002,265.8,276.8,KF,P,QT,P
SAR,DD11APH002,276.8,300.7,BI,P,KF,P
SAR,DD11APH002,300.7,301.4,KF,P,QT,P
SAR,DD11APH002,301.4,322.2,BI,P,KF,P
SAR,DD11APH002,322.2,338.1,BI,P,DS,P
SAR,DD11APH002,338.1,345.6,BI,P,GN,C
SAR,DD11APH002,345.6,386.9,BI,P,KF,C
SAR,DD11APH002,386.9,392.0,HRR,C,KF,P
SAR,DD11APH002,392.0,400.8,CH,C,KF,C
SAR,DD11APH002,400.8,430.8,BI,P,CH,V
SAR,DD11APH002,430.8,437.0,CH,C,KF,P
SAR,DD11APH002,437.0,447.8,BI,P,KF,P
SAR,DD11APH002,447.8,462.8,BI,P,GN,P
SAR,DD11APH002,462.8,469.8,GN,P,KF,C
SAR,DD11APH002,469.8,476.1,KF,P,MT,C
SAR,DD11APH002,476.1,478.6,BI,P,KF,P
SAR,DD11APH002,478.6,484.0,BI,P,KF,P
SAR,DD11APH002,484.0,485.0,BI,P,GN,NL
SAR,DD11APH002,485.0,539.2,KF,P,MT,P
SAR,DD11APH002,539.2,543.0,KF,P,MT,P
SAR,DD11APH002,543.0,546.0,BI,P,MT,P
SAR,DD11APH002,546.0,546.8,CH,V,KF,P
SAR,DD11APH002,546.8,548.6,BI,P,MT,P
SAR,DD11APH002,548.6,549.7,CA,U,PY,U
SAR,DD11APH002,549.7,573.0,BI,P,MT,P
SAR,DD11APH002,573.0,575.0,BI,P,KF,P
SAR,DD11APH002,575.0,585.1,BI,P,KF,P
SAR,DD11APH002,585.1,587.3,KF,P,QT,P
SAR,DD11APH002,587.3,593.6,BI,P,DS,P
SAR,DD11APH002,593.6,598.4,CA,P,CH,P
SAR,DD11APH002,598.4,600.6,BI,P,DS,P
SAR,DD11APH002,600.6,601.1,CA,P,KF,P
SAR,DD11APH002,601.1,602.3,BI,P,PH,P
SAR,DD11APH002,602.3,607.5,GN,D,KF,P
SAR,DD11APH002,607.5,621.0,DI,P,PH,P
SAR,DD11APH002,621.0,637.0,CA,P,DI,P
SAR,DD11APH002,637.0,638.9,CA,P,DI,P
SAR,DD11APH002,638.9,640.0,BI,P,PH,P
SAR,DD11APH002,640.0,640.5,BI,P,DI,P
SAR,DD11APH002,640.5,643.0,BI,P,PH,P
SAR,DD11APH002,643.0,644.3,BI,P,DI,P
SAR,DD11APH002,644.3,646.4,BI,P,CA,P
SAR,DD11APH002,646.4,648.1,BI,P,CA,P
SAR,DD11APH002,648.1,649.7,BI,P,CA,P
SAR,DD11APH002,649.7,657.6,CA,P,DI,P
SAR,DD11APH002,657.6,697.0,CA,P,CH,P
SAR,DD11APH003,113.8,114.8,CH,P,KF,P
SAR,DD11APH003,114.8,117.5,CH,P,KA,V
SAR,DD11APH003,117.5,117.9,DO,P,KA,P
SAR,DD11APH003,117.9,119.7,CH,P,KA,V
SAR,DD11APH003,119.7,123.7,CH,P,KF,P
SAR,DD11APH003,123.7,129.1,CH,P,MT,P
SAR,DD11APH003,129.1,131.5,CH,P,KF,P
SAR,DD11APH003,131.5,136.3,CH,P,KF,P
SAR,DD11APH003,136.3,138.6,CH,P,KA,P
SAR,DD11APH003,138.6,155.7,BI,P,KF,P
SAR,DD11APH003,155.7,160.8,PH,P,CA,P
SAR,DD11APH003,160.8,161.3,CA,V,KF,P
SAR,DD11APH003,161.3,162.5,CA,P,CH,P
SAR,DD11APH003,162.5,163.3,CA,V,KF,P
SAR,DD11APH003,163.3,165.5,BI,D,CA,P
SAR,DD11APH003,165.5,166.8,DO,M,KF,C
SAR,DD11APH003,166.8,169.5,CH,C,PH,C
SAR,DD11APH003,169.5,171.3,CB,V,CH,C
SAR,DD11APH003,171.3,175.7,CB,V,PH,C
SAR,DD11APH003,175.7,178.8,KF,C,,
SAR,DD11APH003,178.8,190.4,CH,C,SE,C
SAR,DD11APH003,190.4,191.9,KF,C,,
SAR,DD11APH003,191.9,196.2,CB,V,CH,C
SAR,DD11APH003,196.2,199.4,BI,C,CH,C
SAR,DD11APH003,199.4,212.2,CH,C,KF,C
SAR,DD11APH003,212.2,213.0,CH,C,DS,C
SAR,DD11APH003,213.0,214.4,CB,V,CH,C
SAR,DD11APH003,214.4,218.9,CH,C,DS,P
SAR,DD11APH003,218.9,221.1,CH,C,SE,C
SAR,DD11APH003,221.1,223.4,CB,V,CH,C
SAR,DD11APH003,223.4,225.4,CH,C,DS,C
SAR,DD11APH003,225.4,226.2,CH ,C,DS,P
SAR,DD11APH003,226.2,227.6,BI ,C,CH,C
SAR,DD11APH003,227.6,232.7,CH,C,DS,P
SAR,DD11APH003,232.7,235.5,CB,V,CH,C
SAR,DD11APH003,235.5,243.8,CB,V,CH,C
SAR,DD11APH003,243.8,249.4,CH,C,DS,C
SAR,DD11APH003,249.4,257.1,BI,C,DS,C
SAR,DD11APH003,257.1,322.9,BI,C,DS,P
SAR,DD11APH003,322.9,328.8,BI,C,DS,P
SAR,DD11APH003,328.8,331.9,BI,C,CH,C
SAR,DD11APH003,331.9,336.5,GN ,C,,
SAR,DD11APH003,336.5,337.5,BI,C,CH,C
SAR,DD11APH003,337.5,339.0,KF,C,CB,X
SAR,DD11APH003,339.0,343.1,BI,C,CH,C
SAR,DD11APH003,343.1,354.6,CH,C,DS,C
SAR,DD11APH003,354.6,372.7,CB,C,CH,C
SAR,DD11APH003,372.7,391.0,CH,C,DS,C
SAR,DD11APH003,391.0,396.4,MT,P,DS,P
SAR,DD11APH003,396.4,397.2,MT,C,BI,P
SAR,DD11APH003,397.2,398.4,BI,C,CH,C
SAR,DD11APH003,398.4,402.2,MT,C,BI,P
SAR,DD11APH003,402.2,408.3,BI,C,,
SAR,DD11APH003,408.3,408.9,CH,C,PO,V
SAR,DD11APH003,408.9,441.9,GN,C,PH,C
SAR,DD11APH003,441.9,454.5,GN,C,,
SAR,DD11APH003,454.5,484.4,PY,C,QT,C
SAR,DD11APH003,484.4,528.0,OT,C,QT,C
SAR,DD11APH003,528.0,558.8,GN,C,KF,C
SAR,DD11APH003,558.8,587.2,OT,C,QT,C
SAR,DD11APH003,587.2,592.4,KF,C,QT,C
SAR,DD11APH003,592.4,596.4,SE,C,CH,C
SAR,DD11APH003,596.4,611.0,GN,C,BI ,C
SAR,DD11APH003,611.0,615.1,OT,C,QT,C
SAR,DD11APH003,615.1,644.8,BI,C,GN,C
SAR,DD11APH003,644.8,665.8,CH,C,QT,C
SAR,DD11APH003,665.8,677.1,GN,C,BI ,C
SAR,DD11ARMN001,126.7,137.2,KF,C,MT,C
SAR,DD11ARMN001,137.2,159.6,KF,C,MT,C
SAR,DD11ARMN001,159.6,164.0,MT,C,QT,P
SAR,DD11ARMN001,164.0,166.1,KF,C,MT,C
SAR,DD11ARMN001,166.1,174.4,KF,P,MT,P
SAR,DD11ARMN001,174.4,181.9,KF,C,MT,C
SAR,DD11ARMN001,181.9,192.0,KF,C,MT,P
SAR,DD11ARMN001,192.0,194.0,DS,C,KF,P
SAR,DD11ARMN001,194.0,211.9,GN,C,KF,P
SAR,DD11ARMN001,211.9,231.1,DS,P,KF,C
SAR,DD11ARMN001,231.1,237.8,BT,C,KF,P
SAR,DD11ARMN001,237.8,238.1,AM,P,BT,P
SAR,DD11ARMN001,238.1,255.5,KF,P,MT,C
SAR,DD11ARMN001,255.5,273.4,KF,P,PH,P
SAR,DD11ARMN001,273.4,283.8,GN,P,KF,P
SAR,DD11ARMN001,283.8,285.7,BT,C,QT,C
SAR,DD11ARMN001,285.7,286.7,DS,P,GN,P
SAR,DD11ARMN001,286.7,361.1,KF,P,PH,P
SAR,DD11ARMN001,361.1,370.3,DS,C,KF,P
SAR,DD11ARMN001,370.3,371.0,BI,P,DS,P
SAR,DD11ARMN001,371.0,383.1,KF,P,MT,C
SAR,DD11ARMN001,383.1,383.4,BT,C,DS,C
SAR,DD11ARMN001,383.4,401.4,KF,P,MT,C
SAR,DD11ARMN001,401.4,402.7,PH,P,QT,P
SAR,DD11ARMN001,402.7,415.2,BI,P,KF,P
SAR,DD11ARMN001,415.2,417.5,BI,P,KF,P
SAR,DD11ARMN001,417.5,423.9,BI,P,KF,C
SAR,DD11ARMN001,423.9,432.0,BI,P,KF,D
SAR,DD11ARMN001,432.0,434.8,BI,P,KF,P
SAR,DD11ARMN001,434.8,442.0,BI,P,KF,P
SAR,DD11ARMN001,442.0,445.5,BI,P,KF,C
SAR,DD11ARMN001,445.5,448.7,BI,P,KF,P
SAR,DD11ARMN001,448.7,459.2,BI,P,KF,C
SAR,DD11ARMN001,459.2,460.1,BI,C,KF,P
SAR,DD11ARMN001,460.1,492.9,BT,P,KF,C
SAR,DD11ARMN001,492.9,494.5,QT,P,KF,P
SAR,DD11ARMN001,494.5,515.5,BI,P,KF,D
SAR,DD11ARMN001,515.5,531.1,KF,C,MT,C
SAR,DD11ARMN001,531.1,534.4,BI,C,KF,C
SAR,DD11ARMN001,534.4,541.6,KF,C,MT,P
SAR,DD11ARMN001,541.6,543.8,BI,C,KF,P
SAR,DD11ARMN001,543.8,544.7,BI,D,DS,D
SAR,DD11ARMN001,544.7,548.3,BI,C,KF,P
SAR,DD11ARMN001,548.3,548.9,CB,V,MT,P
SAR,DD11ARMN001,548.9,554.4,BT,C,KF,P
SAR,DD11ARMN001,556.0,560.8,BT,C,KF,P
SAR,DD11ARMN001,560.8,571.6,KF,C,MT,C
SAR,DD11ARMN001,571.6,573.2,KF,P,QT,C
SAR,DD11ARMN001,573.2,586.3,KF,C,MT,C
SAR,DD11ARMN001,586.3,590.3,DS,C,QT,C
SAR,DD11ARMN001,590.3,591.4,BT,C,KF,P
SAR,DD11ARMN001,591.4,593.7,DS,D,KF,P
SAR,DD11ARMN001,593.7,594.2,MT,P,PH,V
SAR,DD11ARMN001,594.2,603.8,KF,P,MT,C
SAR,DD11ARMN001,603.8,605.0,MT,P,PH,V
SAR,DD11ARMN001,605.0,616.7,BI,C,QT,P
SAR,DD11ARMN001,616.7,627.5,KF,C,MT,P
SAR,DD11ARMN001,627.5,634.5,KF,P,MT,P
SAR,DD11ARMN001,634.5,636.0,KF,P,PH,C
SAR,DD11ARMN001,636.0,648.4,KF,P,MT,P
SAR,DD11ARMN001,648.4,709.3,KF,C,PH,D
SAR,DD11ARMN001,709.3,721.0,KF,C,MT,P
SAR,DD11ARMN001,721.0,728.2,KF,C,MT,C
SAR,DD11BBT001,83.7,90.4,AM,P,KF,C
SAR,DD11BBT001,90.4,92.0,BI,P,KF,V
SAR,DD11BBT001,92.0,93.1,CH,C,KF,V
SAR,DD11BBT001,93.1,95.6,BI,C,CH,P
SAR,DD11BBT001,95.6,99.0,BI,P,CH,P
SAR,DD11BBT001,99.0,100.1,CH,C,KF,P
SAR,DD11BBT001,100.1,104.9,AB,C,CH,P
SAR,DD11BBT001,104.9,107.5,CH,C,HM,C
SAR,DD11BBT001,107.5,115.3,BI,C,CH,C
SAR,DD11BBT001,115.3,124.3,CH,C,SE,C
SAR,DD11BBT001,124.3,125.4,BI,P,CH,C
SAR,DD11BBT001,125.4,138.2,CH,C,SE,C
SAR,DD11BBT001,138.2,142.3,BI,C,CH,C
SAR,DD11BBT001,142.3,148.4,CH,C,SE,C
SAR,DD11BBT001,148.4,149.1,CH,P,SE,C
SAR,DD11BBT001,149.1,152.2,CH,C,SE,C
SAR,DD11BBT001,152.2,153.1,CH,C,SE,P
SAR,DD11BBT001,153.1,165.7,CH,C,SE,C
SAR,DD11BBT001,165.7,167.8,CH,C,SE,C
SAR,DD11BBT001,167.8,174.7,CH,C,,
SAR,DD11BBT001,174.7,191.0,CH,C,SE,C
SAR,DD11BBT001,191.0,194.8,SI,P,,
SAR,DD11BBT001,194.8,203.6,CH,C,SI,P
SAR,DD11BBT001,203.6,206.6,CH,C,SE,C
SAR,DD11BBT001,206.6,209.7,CH,C,,
SAR,DD11BBT001,209.7,209.8,CH,P,CY,P
SAR,DD11BBT001,209.8,222.9,BI,C,CH,P
SAR,DD11BBT001,223.0,236.9,AM,P,BI,P
SAR,DD11BBT001,236.9,241.8,BI,P,CH,P
SAR,DD11BBT001,241.8,266.5,CB,P,CH,C
SAR,DD11BBT001,266.5,268.9,CB,C,CH,C
SAR,DD11BBT001,268.9,274.8,CH,S,KF,P
